CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
32.97	32.84	56.8	18.92	47.78	42.7	9.02	51.3	48.9	27.06	56.89	44.97	54.67	28.26	48.46	54.48	44.98	23.5	33.89	26.67	51.56	47.11	46.4	28.64
15.54	11.22	21.66	14.46	52.0	40.79	19.83	51.57	23.91	22.23	85.81	40.99	20.3	8.48	16.3	34.32	21.79	26.06	18.84	16.56	60.06	10.36	16.1	78.39
5.38	30.3	12.12	19.85	33.71	33.71	5.29	24.19	21.69	8.77	33.71	15.98	8.17	7.52	19.23	28.2	26.77	13.22	17.8	5.95	33.71	18.52	15.98	23.64
5.75	7.66	8.48	6.61	20.33	14.4	5.75	18.84	5.75	5.75	56.59	8.23	5.75	5.88	4.81	8.23	11.7	3.75	7.66	3.72	12.45	6.15	6.15	10.66
32.07	23.2	47.58	32.72	54.56	54.69	34.98	61.89	31.74	21.92	67.11	68.76	28.31	32.26	51.77	56.06	32.31	41.28	42.32	29.22	56.07	28.98	57.28	50.75
54.06	52.47	44.41	36.14	41.56	32.68	26.16	52.67	23.48	7.78	52.67	39.26	26.44	37.44	42.85	47.99	43.8	42.87	44.7	17.3	68.4	41.45	33.02	36.97
33.21	40.88	27.74	15.79	38.71	47.57	22.05	47.85	39.64	23.42	53.09	37.22	29.32	33.61	41.76	56.78	32.39	27.59	36.87	38.09	56.78	25.21	31.82	19.36
3.46	5.09	18.76	20.16	18.05	18.05	3.46	26.73	20.16	3.68	26.73	20.16	11.02	3.46	15.38	20.16	18.05	12.76	18.76	3.46	18.05	3.43	6.86	18.05
15.82	27.06	36.57	22.91	54.82	30.61	19.14	87.39	16.17	19.42	43.73	37.26	10.11	30.7	14.41	18.41	17.98	16.25	27.05	15.69	59.23	35.96	17.0	42.98
26.7	39.39	47.73	54.61	27.04	37.28	16.22	16.3	18.61	16.66	28.2	40.74	33.87	26.51	37.35	22.3	35.32	23.96	50.54	36.89	45.01	25.3	59.77	55.77
35.48	24.16	32.92	15.51	27.33	45.99	21.32	31.03	6.39	18.16	32.1	42.58	9.27	32.81	12.69	32.11	32.5	30.6	17.88	35.36	24.16	24.26	14.67	4.64
16.72	21.89	13.0	28.81	35.36	22.91	20.81	28.28	40.29	19.24	28.81	35.36	28.77	19.24	19.76	28.81	26.38	18.29	20.78	8.16	26.8	7.6	21.89	2.47
14.47	11.61	33.31	15.68	15.02	43.77	14.68	43.07	27.5	29.7	36.77	34.3	8.35	6.54	26.97	27.96	16.35	30.95	29.76	9.19	24.33	7.09	13.17	25.69
13.92	12.06	41.49	22.62	26.6	34.32	14.69	28.65	31.44	12.43	39.4	34.47	8.66	7.08	35.7	31.83	22.49	21.36	18.42	32.56	31.03	5.05	13.76	42.83
21.19	21.34	18.61	22.18	24.6	22.23	8.03	39.35	42.04	18.21	42.04	43.33	18.61	35.81	7.96	7.19	42.04	35.89	42.04	20.94	42.04	6.23	7.66	21.34
21.74	7.93	46.77	22.66	59.8	46.77	32.28	61.43	21.84	9.38	50.27	44.13	25.0	34.03	25.63	41.13	44.46	22.23	18.23	48.82	48.23	13.07	27.6	59.8
24.61	5.03	32.83	15.88	25.31	15.66	5.42	22.89	9.85	21.31	31.14	35.38	14.86	6.34	10.86	9.38	9.63	9.85	16.65	6.66	22.89	10.66	16.26	41.65
17.86	24.03	42.66	38.55	75.91	52.62	23.33	85.79	44.75	28.86	75.91	38.09	34.3	42.66	34.85	51.83	30.41	54.48	26.94	19.2	72.0	34.3	44.75	72.0
34.76	66.91	52.07	27.9	82.8	50.05	19.65	100.0	28.18	31.99	100.0	42.84	39.35	36.48	60.0	65.91	31.75	44.19	22.8	30.28	96.22	20.59	45.43	86.59
15.98	29.19	35.91	48.27	56.3	49.09	26.12	50.02	36.37	42.54	49.64	31.63	21.71	22.68	31.53	42.87	36.32	22.66	60.49	18.61	48.7	13.14	30.04	32.86
7.44	8.15	40.1	12.23	42.79	20.9	32.54	31.81	23.5	17.5	19.29	37.71	20.3	2.81	10.06	24.99	16.85	17.72	17.68	28.72	21.39	5.56	20.0	30.03
34.64	35.93	25.89	47.92	55.33	23.18	21.95	23.18	35.93	43.33	41.21	55.33	43.33	38.54	32.92	55.33	31.18	38.07	23.29	20.69	23.18	30.83	44.29	41.21
19.08	17.87	11.02	11.02	9.55	13.67	18.36	13.67	16.59	5.06	44.97	5.37	9.55	9.43	20.33	41.72	41.72	14.21	19.08	11.02	13.67	18.7	9.86	13.67
8.36	7.47	25.57	18.95	19.26	25.61	8.1	26.52	19.7	18.09	50.82	19.8	18.68	8.56	7.5	18.4	19.06	20.77	30.02	1.43	25.98	8.4	26.42	25.0
36.81	23.37	29.04	15.66	32.75	14.22	4.38	38.22	24.49	9.06	34.24	16.91	21.21	15.15	20.0	34.45	13.82	13.1	12.53	9.73	28.47	18.48	29.42	21.55
28.09	26.99	9.29	7.43	41.87	13.1	3.63	45.34	13.75	6.7	42.54	14.69	20.64	6.45	7.05	24.89	18.48	18.27	32.12	8.54	56.2	26.94	13.9	51.2
8.9	12.02	47.46	53.22	50.67	73.1	5.17	100.0	43.5	46.72	69.82	21.19	16.17	61.42	29.37	36.82	4.79	5.93	40.15	22.66	100.0	6.72	9.56	65.6
15.95	9.13	32.04	33.9	53.52	40.29	39.08	55.79	44.23	8.36	55.79	46.22	24.62	43.42	18.82	30.71	48.49	22.33	22.87	29.24	44.93	17.92	23.55	53.52
14.51	14.51	15.54	17.21	20.71	20.79	17.27	29.12	17.27	17.27	20.79	20.79	11.36	15.54	8.01	14.45	10.99	10.99	28.57	9.92	36.71	9.55	10.99	15.99
20.64	12.18	17.35	37.35	38.49	33.18	20.81	61.52	16.55	10.64	41.93	47.99	31.07	16.64	22.94	33.78	15.95	18.83	27.09	35.33	56.66	14.83	27.98	36.81
22.55	11.37	54.0	40.79	82.07	48.77	29.43	100.0	37.2	25.51	100.0	44.69	46.45	19.91	26.12	60.11	33.34	23.22	52.38	18.83	85.91	32.15	5.96	85.91
32.26	29.6	39.41	28.81	43.9	33.26	31.64	46.28	29.78	21.57	46.28	38.95	37.14	27.23	31.18	28.3	27.78	25.29	19.39	38.92	46.28	23.65	29.18	45.4
44.48	40.12	62.69	48.51	30.41	50.21	15.73	59.09	10.95	50.21	50.21	30.38	22.98	30.32	36.99	53.18	12.51	10.99	29.67	29.26	17.78	44.48	37.31	29.7
41.39	29.36	67.78	35.99	48.08	48.08	6.44	48.08	35.99	35.99	72.1	57.06	6.81	27.45	19.69	45.47	43.72	6.83	36.11	24.51	48.08	11.02	12.4	72.1
22.3	24.67	17.73	41.75	19.4	24.67	13.32	24.67	32.67	8.97	32.67	13.96	4.57	8.99	4.5	13.96	12.64	2.72	4.57	8.94	24.67	5.45	19.4	24.67
42.09	63.62	51.03	48.27	58.16	45.19	35.19	79.83	58.85	55.94	60.05	50.57	53.55	20.69	52.48	65.15	53.57	34.56	30.38	45.13	61.75	46.01	58.38	57.72
39.84	51.41	37.43	26.79	42.62	38.87	28.71	91.85	31.4	27.43	76.32	34.78	27.93	30.19	41.79	28.3	22.3	21.03	34.78	42.99	73.18	40.95	42.21	48.63
12.09	36.75	11.67	31.32	25.21	37.55	10.85	41.9	12.09	20.99	34.87	13.74	26.33	33.98	22.1	35.03	11.05	12.57	10.4	39.42	71.87	16.5	36.66	51.44
25.96	11.01	28.94	14.3	17.54	53.88	32.89	89.8	12.4	16.68	84.04	12.4	11.84	7.79	4.93	35.99	12.85	12.16	14.96	30.48	89.8	12.16	42.79	11.76
7.57	21.73	41.34	48.16	53.99	39.62	37.67	36.01	45.03	27.87	47.28	53.99	33.42	38.13	35.57	47.28	63.87	9.64	36.38	23.72	14.02	48.16	27.44	45.86
10.06	10.06	10.36	16.34	34.72	70.2	4.5	63.32	10.67	10.33	54.87	42.72	16.97	29.12	15.73	61.48	42.91	9.88	31.53	12.63	54.87	12.16	6.96	66.44
24.87	14.89	43.01	33.36	39.42	24.46	14.4	33.36	26.98	15.82	39.42	21.05	11.15	28.94	22.12	23.2	26.45	12.99	10.27	11.45	39.42	9.25	14.4	30.7
27.85	6.02	24.69	26.94	62.65	19.69	13.59	13.67	15.41	12.96	14.03	36.86	10.14	10.62	19.85	43.1	4.5	5.6	10.62	4.2	43.1	17.41	9.85	43.1
20.1	20.53	35.34	25.55	45.01	39.02	20.92	39.43	30.57	18.49	47.69	31.52	13.44	22.88	17.82	31.12	24.13	21.38	28.76	10.44	31.83	23.43	25.84	33.87
40.69	37.45	48.41	38.53	55.82	49.58	13.27	51.93	37.68	33.02	57.75	62.29	33.02	38.53	20.43	24.1	37.72	22.88	39.77	74.17	56.39	9.25	59.24	56.39
20.4	16.27	12.51	11.64	28.98	36.01	17.92	16.15	16.94	23.58	36.01	16.15	18.39	10.31	9.63	18.21	14.63	3.58	17.2	17.2	31.01	13.83	4.55	32.23
31.54	33.7	20.8	20.26	31.06	28.94	19.56	20.15	20.15	17.7	37.71	20.15	18.92	7.98	5.41	20.26	13.33	6.47	37.71	7.71	31.06	18.92	7.69	8.28
35.69	19.12	61.54	43.96	41.49	62.07	29.43	49.87	18.4	25.53	48.79	49.87	49.83	41.07	30.11	46.49	43.85	23.24	38.7	39.24	48.8	27.28	51.58	62.76
5.07	4.13	28.55	19.56	17.35	16.61	14.23	31.21	25.88	39.16	19.15	28.69	9.45	6.07	12.89	10.92	5.36	14.38	11.02	22.54	17.67	25.0	5.05	17.17
20.82	10.89	7.93	14.4	48.48	32.13	12.8	46.63	39.78	25.49	52.02	11.69	37.91	7.73	25.05	15.98	28.31	27.1	27.57	6.27	39.78	40.21	33.96	45.03
35.71	59.18	17.51	41.9	100.0	23.28	7.11	100.0	8.97	20.02	61.28	22.01	16.33	23.56	13.22	22.01	8.18	13.65	15.94	45.65	61.28	41.39	25.48	38.82
34.26	34.15	15.28	47.38	37.89	48.08	12.13	57.06	6.84	6.6	48.08	30.86	28.38	13.54	37.75	35.4	33.52	7.57	15.25	37.89	48.08	28.18	34.18	11.5
15.85	15.85	20.56	24.38	27.3	27.3	24.38	27.3	15.85	24.38	17.24	27.3	20.56	27.3	24.38	27.3	16.59	8.91	10.73	18.36	17.24	8.05	8.91	24.38
14.09	16.32	47.18	39.32	47.18	16.68	49.36	52.76	36.62	22.32	52.76	27.04	47.18	11.15	40.64	33.49	20.03	16.84	11.79	41.48	65.41	25.45	36.62	42.06
52.06	24.1	32.66	36.03	79.48	71.41	51.77	95.54	27.22	46.51	87.87	66.9	20.37	61.0	51.29	32.95	42.66	13.31	61.69	36.4	100.0	56.84	56.84	100.0
10.9	1.65	18.19	21.95	9.88	18.19	11.97	36.82	6.59	4.81	45.72	18.19	19.69	26.22	8.01	8.49	4.48	5.4	11.64	39.83	77.44	9.51	33.51	77.44
4.18	16.59	45.51	7.31	37.29	30.22	8.54	40.96	21.85	15.86	40.96	35.93	7.39	4.69	10.93	15.27	28.18	6.43	13.58	4.15	33.58	17.9	31.79	27.73
9.94	33.85	28.76	26.41	33.13	28.39	6.02	37.2	19.11	6.15	22.87	29.11	20.32	14.48	5.1	18.79	22.3	4.3	25.75	36.93	20.35	3.34	29.79	27.07
19.57	16.34	38.09	29.08	41.95	41.95	18.87	38.09	41.95	15.82	41.95	41.95	32.28	6.23	28.8	55.8	24.34	38.09	58.76	28.1	38.09	27.41	41.95	41.95
9.98	8.05	33.93	32.47	9.43	23.46	11.21	52.54	15.85	14.32	15.85	30.66	23.46	17.75	13.55	46.92	31.7	9.24	52.54	17.07	25.97	18.36	26.2	65.8
8.59	10.69	17.83	43.74	43.74	17.83	8.13	15.58	15.58	5.33	17.83	17.83	15.73	4.83	8.23	43.74	43.74	17.83	17.83	17.83	17.83	43.74	17.98	33.47
3.62	1.55	12.67	6.04	23.14	34.93	5.87	17.45	4.12	5.16	18.05	12.96	3.46	3.56	9.67	4.8	5.61	2.48	5.99	6.37	20.23	2.94	6.92	23.12
35.9	48.82	19.57	16.93	60.05	60.05	20.03	56.4	27.31	22.69	60.05	56.4	52.73	20.21	41.93	46.35	60.05	50.82	47.22	50.82	53.29	40.51	62.23	60.05
39.52	31.88	42.88	34.49	58.04	36.1	42.93	86.61	36.91	17.95	92.11	47.18	34.18	39.77	60.04	52.51	30.63	47.52	30.41	32.71	81.91	31.15	41.25	76.35
45.26	41.29	37.44	44.52	51.73	76.43	13.23	85.43	29.94	45.18	90.51	69.86	31.52	43.2	18.66	78.76	33.52	21.33	37.67	28.26	85.85	34.75	50.31	62.86
27.06	38.34	46.22	37.31	55.65	40.4	21.33	100.0	17.01	27.83	78.49	55.49	22.89	24.41	42.66	55.65	27.75	27.69	33.57	33.7	40.4	11.62	22.89	78.49
35.65	41.91	27.85	16.77	33.17	44.68	28.24	37.46	10.19	10.66	34.22	38.87	12.45	20.77	32.01	51.2	26.81	19.99	36.58	32.09	35.95	14.22	12.45	21.78
12.0	19.11	55.33	33.12	67.74	67.74	18.56	85.79	7.71	18.56	100.0	48.25	10.52	18.88	10.11	42.26	4.82	3.78	19.78	12.26	86.56	14.64	10.33	9.43
37.27	37.07	34.32	36.17	36.01	34.13	35.68	35.23	30.33	35.85	25.39	20.69	31.23	35.57	17.12	20.35	31.23	30.46	18.47	33.78	24.5	38.42	39.8	31.48
9.75	6.11	25.92	8.79	28.05	32.26	13.26	100.0	5.86	23.83	100.0	42.11	20.04	11.15	8.69	26.61	20.16	10.98	47.92	7.34	100.0	6.44	38.76	80.03
23.56	26.45	19.97	17.8	41.38	55.93	5.72	60.51	22.13	13.6	53.71	42.66	19.94	7.77	21.63	40.21	13.47	14.79	35.35	35.88	51.85	6.11	26.19	43.72
21.91	24.18	60.5	53.06	18.98	50.99	18.53	53.83	30.34	8.59	39.13	22.47	9.39	33.23	17.59	31.2	18.93	30.38	50.99	58.67	48.88	51.48	50.99	49.38
43.91	47.28	32.59	44.48	47.02	35.74	29.06	47.69	40.15	16.17	89.42	36.99	33.21	12.44	44.58	57.41	42.73	31.81	57.9	49.16	42.73	25.97	28.75	47.69
20.71	31.01	34.11	12.4	82.82	11.45	3.72	100.0	23.13	46.26	100.0	32.93	30.75	5.29	24.19	33.12	32.3	6.81	13.35	12.97	76.25	6.07	31.01	33.12
17.13	36.27	29.34	40.98	42.98	46.1	12.71	71.04	36.16	27.52	62.77	43.87	29.09	27.81	18.36	45.53	46.45	16.36	30.47	30.71	53.64	9.83	31.31	46.1
29.9	29.9	37.5	30.13	66.06	61.48	27.67	66.06	30.12	27.67	66.06	12.69	30.12	12.63	30.13	66.06	6.44	15.06	26.52	2.87	66.06	9.31	43.33	66.06
10.66	35.9	15.07	38.12	48.41	14.95	4.14	48.59	30.93	42.22	21.34	34.96	38.12	10.93	20.76	37.54	42.22	17.73	44.65	9.55	44.5	17.59	50.86	35.82
11.11	17.22	24.03	18.65	63.42	30.71	3.78	70.18	10.84	10.94	50.31	15.9	37.96	13.27	29.34	32.77	43.76	37.63	37.39	22.37	52.61	17.68	31.55	52.13
10.32	13.18	27.68	21.47	40.95	44.02	13.8	30.02	42.93	15.53	33.78	27.04	16.31	24.45	28.56	31.76	18.8	9.54	19.26	35.65	45.81	12.85	11.47	24.06
74.19	31.7	38.83	32.56	35.42	35.42	15.73	58.59	38.83	38.83	35.42	35.42	35.42	74.19	28.79	58.59	16.26	35.42	16.26	34.39	58.59	35.42	35.42	35.42
11.48	9.4	5.36	5.91	13.52	9.01	5.5	2.54	9.24	8.59	4.25	5.87	9.2	6.05	8.52	16.64	5.72	4.86	5.36	18.6	6.07	27.29	16.4	5.93
28.82	35.78	49.48	39.8	57.39	69.01	26.71	81.91	41.78	38.13	69.36	66.24	38.01	38.94	39.1	40.47	37.83	31.07	15.29	26.77	77.29	27.9	21.27	31.11
15.07	17.95	72.67	27.07	90.25	100.0	16.93	100.0	26.0	21.2	100.0	56.12	27.07	35.73	22.98	67.14	23.24	19.62	29.79	34.89	86.46	9.32	19.19	100.0
3.23	12.4	11.95	15.28	14.75	15.59	9.92	28.69	14.4	11.27	11.98	14.94	10.27	10.08	3.37	15.34	9.38	5.9	13.26	11.7	26.01	6.07	9.92	36.34
25.79	33.7	25.4	19.68	27.82	37.18	23.09	18.13	26.16	6.1	25.02	26.4	15.75	26.6	22.57	26.99	14.19	22.2	18.26	31.32	25.02	22.74	23.84	30.91
5.62	6.43	8.46	5.46	5.81	8.69	7.13	12.38	4.9	4.12	5.81	10.58	4.7	4.56	6.22	6.62	10.06	5.77	6.13	5.07	9.17	5.36	5.98	6.62
24.18	44.53	34.85	54.4	83.96	68.85	9.62	64.26	31.59	32.84	64.26	42.12	31.76	16.83	50.34	54.4	39.62	29.15	14.82	51.09	64.26	32.16	35.96	47.38
33.46	55.13	54.48	55.31	63.34	60.1	59.24	68.79	55.31	46.46	41.58	52.54	46.46	52.26	47.79	60.1	55.31	56.6	27.81	36.45	63.04	54.48	55.12	60.1
28.62	30.38	24.56	26.03	34.61	41.58	30.08	35.53	41.58	29.71	48.47	44.01	25.7	18.9	25.56	45.21	30.1	22.61	26.06	40.03	49.45	36.79	37.3	23.27
4.12	3.52	4.09	3.95	4.6	4.18	3.79	3.71	3.75	2.84	5.11	4.26	3.56	2.82	3.64	4.18	2.98	3.89	3.62	4.43	7.01	3.35	4.49	5.25
14.42	13.36	28.08	16.12	27.65	20.04	9.09	29.79	13.98	5.24	31.61	29.79	15.74	24.44	4.66	5.48	7.09	7.72	18.96	12.08	30.73	16.67	4.88	16.36
36.61	39.09	32.14	45.06	50.23	40.45	43.12	38.38	42.5	27.04	54.0	42.61	34.58	33.56	23.85	69.43	24.87	23.46	46.41	35.9	45.42	29.55	24.72	40.14
15.1	31.53	34.32	28.75	47.57	28.51	27.9	31.26	31.17	21.13	28.42	41.9	58.23	21.69	35.96	31.59	22.85	31.25	28.51	27.9	42.7	15.89	23.81	28.58
11.43	20.19	13.74	27.75	27.72	27.85	7.43	24.76	24.45	5.32	20.98	17.29	6.01	12.75	12.16	13.29	6.32	17.32	14.78	5.37	18.17	13.87	16.61	10.58
24.34	7.21	33.33	13.35	30.76	48.41	19.61	56.71	34.7	31.55	74.48	15.25	38.65	22.69	46.78	48.72	36.15	10.48	10.92	34.1	32.86	15.58	30.15	49.97
33.12	24.72	46.72	35.18	48.96	40.38	17.76	56.95	29.51	17.65	63.53	59.42	18.7	41.23	14.58	50.92	37.37	25.93	24.87	19.44	66.34	34.97	26.58	71.89
22.83	20.47	28.61	28.49	54.69	46.84	47.05	48.22	44.44	31.28	43.82	19.75	21.28	6.64	32.04	50.0	14.59	20.09	44.44	19.27	45.55	47.05	25.85	44.44
20.45	45.13	47.9	27.32	77.52	57.51	27.86	82.87	36.96	10.98	54.0	48.27	42.4	19.38	35.18	49.49	53.25	30.86	58.93	47.32	70.47	29.76	37.22	43.09
9.07	6.09	19.07	21.87	69.36	34.86	5.86	74.91	10.03	28.16	87.98	50.87	8.79	12.08	12.06	19.91	25.14	8.29	11.61	15.83	68.51	9.36	13.34	87.98
22.79	24.79	17.79	18.09	18.35	24.49	29.73	12.55	17.43	23.82	24.06	19.72	17.23	5.3	14.2	23.77	30.72	17.06	20.66	18.6	43.46	24.79	27.88	16.37
8.73	8.78	17.13	8.66	35.08	26.99	23.17	15.44	15.61	8.73	32.62	8.78	7.88	8.55	7.93	23.13	8.94	12.42	8.94	7.88	37.31	7.83	9.81	29.48
23.28	25.42	26.92	33.98	35.22	33.58	25.57	49.99	45.97	24.6	60.01	41.24	26.42	23.8	30.46	37.49	45.99	15.37	39.39	54.56	41.27	28.26	33.31	47.04
16.85	17.91	6.7	13.37	33.01	36.79	16.1	70.27	13.21	11.07	38.45	8.91	9.03	9.02	13.4	19.17	13.75	24.9	21.95	15.42	20.85	3.74	15.71	49.25
9.92	21.44	11.12	34.7	25.23	26.01	24.96	28.09	25.45	4.05	19.57	11.19	25.11	25.76	26.94	25.85	22.21	12.88	22.87	9.14	30.13	7.86	23.67	16.69
12.23	17.29	14.92	16.57	14.96	22.12	17.33	12.28	33.9	16.57	17.58	23.17	14.76	7.09	16.57	14.1	13.19	13.96	16.57	16.57	20.58	26.14	17.29	13.96
41.01	29.57	47.75	48.36	42.84	24.02	26.5	12.64	33.83	38.22	31.11	23.7	21.22	34.34	26.47	44.15	38.77	23.12	22.31	35.39	27.45	31.5	34.65	26.16
24.88	25.44	16.24	37.06	17.98	28.91	27.64	7.57	5.4	15.48	39.69	14.3	7.17	10.35	29.76	26.97	30.97	21.27	20.94	14.82	19.12	25.87	10.98	9.88
8.54	8.06	10.82	7.79	8.7	9.36	5.41	9.03	5.72	3.48	27.46	5.17	4.46	10.72	3.85	9.09	4.46	3.16	7.26	7.93	9.2	4.71	3.83	11.65
10.27	16.62	49.59	16.42	78.48	89.42	11.57	84.83	28.2	11.67	80.12	38.84	22.64	28.76	12.43	49.03	17.55	24.82	10.18	31.21	68.42	13.69	36.73	80.12
26.11	27.34	51.47	43.16	26.27	40.19	5.88	37.15	15.01	29.34	38.67	18.46	27.34	13.56	19.76	15.88	15.73	18.83	41.47	16.95	23.66	11.78	14.04	24.83
36.67	22.33	54.95	52.86	55.02	46.16	14.2	46.73	46.1	21.24	46.11	55.03	29.93	55.1	25.59	46.11	41.63	26.43	39.63	43.55	33.3	37.84	46.72	33.3
5.55	33.45	41.88	44.69	56.77	79.5	44.76	72.17	38.61	32.17	90.0	60.91	44.2	37.91	20.19	56.87	51.47	35.85	49.78	53.4	79.5	33.45	60.2	82.8
3.74	8.89	80.91	69.31	85.55	85.55	28.09	69.31	54.45	7.19	85.55	70.83	36.36	3.76	11.64	77.44	54.45	8.55	36.71	36.71	85.55	29.13	33.65	66.06
47.75	62.17	48.34	70.77	81.0	58.67	36.82	81.0	62.14	35.32	79.61	81.0	24.58	31.18	24.27	73.37	49.99	37.48	50.0	68.46	73.52	16.87	59.76	62.4
35.51	50.64	46.14	42.87	88.75	71.94	31.9	94.2	45.08	44.39	94.2	75.49	52.05	21.87	57.94	64.15	28.2	39.74	52.99	60.04	94.2	13.78	61.19	34.9
34.68	15.85	51.55	42.6	45.63	49.22	39.46	63.9	53.04	23.21	54.8	45.86	18.83	46.72	42.29	59.63	38.78	38.78	37.97	44.95	62.65	30.47	35.15	52.43
20.86	11.29	12.9	10.18	35.51	27.78	38.84	64.69	35.51	14.27	60.67	34.95	32.0	26.7	12.84	53.16	23.05	22.07	18.08	49.95	51.28	23.13	37.76	39.64
18.28	22.34	52.83	60.61	52.83	69.09	42.04	91.57	46.21	33.99	100.0	45.15	32.87	23.33	69.32	49.02	24.08	34.72	53.29	70.87	81.15	12.67	61.19	87.1
20.59	23.25	25.56	21.33	61.51	74.97	13.99	90.16	17.84	9.11	83.56	23.65	18.04	24.32	26.14	46.62	17.62	15.42	51.02	49.43	100.0	13.77	33.85	20.72
27.41	41.13	72.8	79.79	93.32	51.36	22.87	82.14	93.32	65.18	93.32	61.98	34.11	46.7	55.83	79.01	60.09	51.76	58.0	46.96	78.51	30.66	58.9	57.02
11.64	20.94	40.49	33.57	61.21	86.56	43.69	100.0	55.22	33.57	100.0	55.5	40.93	20.92	34.23	43.04	44.78	28.46	26.7	20.94	100.0	19.29	38.65	74.17
22.53	33.1	52.56	34.38	100.0	45.15	33.33	100.0	23.39	29.22	100.0	39.15	37.74	20.82	48.82	39.56	23.04	35.89	42.2	46.29	100.0	20.01	34.1	83.65
32.5	33.49	42.52	39.46	59.6	50.86	38.98	80.81	49.51	32.18	69.53	50.61	32.99	52.6	48.76	51.83	34.58	42.52	35.34	53.08	71.31	39.19	42.55	34.04
18.69	37.47	40.09	11.73	37.63	33.22	28.98	32.98	24.67	22.47	33.3	31.31	42.36	27.9	2.25	37.02	37.17	17.59	35.19	31.9	38.75	25.62	35.53	24.32
22.67	34.76	18.5	62.43	100.0	45.02	13.36	100.0	19.73	9.37	100.0	39.07	26.24	27.17	27.17	65.01	41.67	19.95	17.29	40.27	100.0	12.91	42.73	100.0
19.21	34.23	37.29	73.29	100.0	85.89	23.1	100.0	47.21	4.55	100.0	50.99	12.1	36.93	33.85	65.01	45.91	9.23	39.39	19.08	100.0	15.6	38.36	36.75
45.07	59.24	46.7	57.03	71.71	33.66	41.82	71.71	28.66	5.04	74.97	16.57	47.22	54.04	53.14	58.32	34.17	42.8	68.14	40.65	49.92	29.91	54.04	21.25
30.83	21.8	75.22	52.47	52.47	52.47	38.31	75.4	61.66	30.83	75.4	38.31	47.22	75.22	35.44	38.33	52.47	19.2	47.18	87.87	75.4	52.47	48.85	66.67
22.2	21.91	38.57	25.98	59.35	48.4	27.57	63.85	25.78	17.43	48.84	27.36	18.23	30.69	20.87	43.31	25.82	15.09	39.36	18.01	50.82	25.18	31.35	16.61
6.72	37.79	75.48	56.8	100.0	100.0	52.5	100.0	66.43	41.3	100.0	68.33	13.99	59.83	75.82	74.45	83.16	100.0	100.0	56.92	100.0	38.77	47.05	100.0
27.84	24.36	39.68	37.02	50.67	42.42	19.54	58.41	26.82	10.77	49.53	40.61	30.94	32.11	34.96	45.64	17.54	28.81	42.44	33.98	47.03	26.12	33.71	30.86
31.13	31.13	61.21	21.33	100.0	100.0	20.94	100.0	47.18	29.61	100.0	24.71	7.57	19.71	26.73	40.48	33.0	7.71	58.28	48.22	100.0	28.52	42.9	26.15
31.13	31.21	78.66	17.71	100.0	100.0	38.75	100.0	51.83	14.87	100.0	28.13	17.71	30.71	37.76	51.27	48.62	17.06	78.66	61.74	100.0	17.81	26.06	78.66
31.13	31.13	73.36	32.58	73.36	86.56	38.13	86.56	48.96	19.76	86.56	28.13	7.83	19.71	26.73	28.13	54.05	72.21	50.14	48.96	86.56	6.46	51.24	38.09
13.3	21.22	51.21	17.49	36.99	36.99	36.75	61.35	23.62	22.1	65.18	36.07	17.83	24.57	41.61	53.88	37.95	17.1	39.28	49.18	55.92	29.74	35.63	57.41
28.57	43.25	63.32	41.8	47.8	57.39	32.44	96.04	36.04	18.13	86.29	62.47	29.42	46.87	43.37	51.12	46.13	45.58	42.61	20.96	63.74	28.91	34.43	56.9
13.29	14.0	31.11	56.76	48.14	31.11	46.16	66.67	38.95	49.54	58.83	56.46	37.47	51.76	33.18	38.27	58.75	20.95	48.14	53.84	72.12	30.76	11.77	34.39
26.43	19.54	25.95	25.38	31.76	54.7	10.7	31.47	37.99	17.7	55.1	32.21	30.89	31.26	28.69	38.56	45.48	27.92	48.24	37.99	49.63	13.24	29.25	64.66
45.13	46.28	73.88	17.51	83.7	79.06	0.3	95.85	46.32	30.87	94.0	63.96	24.97	31.06	31.38	70.17	54.73	49.7	61.75	38.94	82.0	17.43	63.06	80.14
16.72	29.18	35.09	37.22	52.14	39.67	12.99	45.47	28.47	38.49	44.19	37.22	12.24	39.61	12.09	38.21	13.1	5.11	20.39	19.91	55.84	29.51	23.37	44.01
10.35	7.39	31.33	20.54	27.47	28.34	13.57	27.39	21.47	11.64	31.33	29.52	18.8	13.5	20.59	24.28	31.88	22.48	12.05	17.93	27.0	12.26	18.99	27.0
12.73	11.63	37.1	13.52	40.59	30.56	5.73	46.54	23.77	22.5	40.59	37.29	6.14	8.53	27.48	48.73	25.57	24.6	38.11	38.21	54.07	8.53	22.87	33.87
8.44	9.6	4.77	2.53	16.45	16.45	3.95	16.45	7.68	13.58	16.45	8.73	7.83	4.59	2.57	4.59	2.7	2.65	8.12	16.75	16.45	5.67	13.16	16.45
