SOURCE_SHEET;TERM NUMBER;TYPE OF ABBREVIATED FORM;IT EXAMPLE;IT TERM;STANDARDISED/RECOMMENDED FULL FORM;TARGET HYPOTHESIS (DE SOUTH TYROL);OTHER TERMS SOUTH TYROL (CSV);TERMS FROM OTHER LEGAL SYTEMS (CSV);test_predictions
abbreviated forms;15;acronym;Il costo complessivo ai sensi dell’allegato preventivo e calcolo di spesa è di euro 5.280,00 esente Iva.;Iva;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Die Gesamtkosten gemäß beiliegendem Kostenvoranschlag und Berechnung der Ausgaben belaufen sich auf 5.280,00 Euro, befreit von Iva."""
abbreviated forms;16;initialism;Il GDPR fornisce diversi strumenti per disciplinare i trasferimenti di dati dall’UE verso un paese terzo.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;Die DSGVO stellt verschiedene Instrumente zur Regelung der Datenübertragungen von der EU in ein Drittland zur Verfügung.
abbreviated forms;16;initialism;Il Regolamento Europeo (GDPR 2016/679) prevede importanti principi in materia di protezione dei dati come la tutela delle persone e di altri soggetti e il rispetto al trattamento dei dati personali.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;Die Europäische Verordnung (EGR 2016/679) sieht wichtige Grundsätze im Bereich Datenschutz wie Schutz von Personen und anderen Rechtsträgern und die Einhaltung der Verarbeitung personenbezogener Daten vor.
abbreviated forms;16;initialism;Il GDPR attribuisce all’Interessato l’esercizio di diversi diritti con riferimento ai dati personali che lo riguardano.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;Die DSGVO weist dem Betroffenen die Ausübung verschiedener Rechte in Bezug auf die ihm zugehörigen personenbezogenen Daten zu.
abbreviated forms;16;initialism;Il GDPR prevede che, qualora i dati personali siano trattati per finalità di marketing diretto, l’interessato ha il diritto di opporsi in qualsiasi momento al trattamento.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;"""Die DSGVO sieht vor, dass die betroffene Person, wenn personenbezogene Daten zu Zwecken des direkten Marketings verarbeitet werden, jederzeit das Recht hat, sich der Verarbeitung zu widersetzen."""
abbreviated forms;16;initialism;La presente Privacy Policy è resa nel rispetto dell'articolo 13 del GDPR 2016/679.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;Die vorliegende Privacy-policy-Gesellmachung wird unter Beachtung von Artikel 13 der DSGVO 2016/679 vorgenommen.
abbreviated forms;17;acronym;La s.a.s., nell'ordinamento italiano, è una società di persone che può esercitare sia attività commerciale sia attività non commerciale.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Die italienische Gesellschaft ist in italienischer Rechtsordnung eine Personengesellschaft, die sowohl Handelstätigkeit als auch nicht Handelstätigkeit ausüben kann."""
abbreviated forms;17;acronym;La ragione sociale deve contenere il nome di almeno uno dei soci accomandatari e l’indicazione che si tratta di una s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Die Firma muss den Namen eines Komplementärs und die Angabe, dass es sich um eine ges."""
abbreviated forms;17;acronym;A parte alcune eccezioni specifiche, le disposizioni del Codice civile in materia si applicano anche alle s.n.c. e alle s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;Abgesehen von bestimmten besonderen Ausnahmen werden die Bestimmungen des Zivilgesetzbuches in diesem Bereich auch auf die Z.G.B. und auf die öffentlichen Hand angewandt.
abbreviated forms;17;acronym;Con lo share-deal si acquista la partecipazione ad un’impresa, dunque per esempio quote di partecipazione di una s.n.c., s.r.l., s.p.a. o di una s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Mit dem Shore-deal wird die Beteiligung an einem Unternehmen erworben, also zum Beispiel Anteile an der Beteiligung einer S.N.G., der s.p.a. oder einer S.A.S."""
abbreviated forms;17;acronym;Una s.a.s è una forma di società di persone che si distingue per la presenza di due categorie di soci: gli accomandatari e gli accomandanti.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Eine S.G. ist eine Form von Personengesellschaften, die sich durch die Anwesenheit von zwei Kategorien von Gesellschaftern unterscheiden: Komplementäre und Kommanditisten."""
abbreviated forms;17;acronym + full form;La società in accomandita semplice (S.a.s.), nell'ordinamento italiano, è una società di persone che può esercitare sia attività commerciale sia attività non commerciale.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Die Kommanditgesellschaft (S.A.S.) ist in der italienischen Rechtsordnung eine Personengesellschaft, die sowohl Handelstätigkeit als auch nicht gewerbliche Tätigkeit ausüben kann."""
abbreviated forms;17;acronym + full form;Le società di persone si suddividono nelle seguenti tipologie: società semplice (s.s.), società in nome collettivo (s.n.c.) e società in accomandita semplice (s.a.s.).;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Personengesellschaften werden in folgende Arten unterteilt: einfache Gesellschaften (SW), offene Handelsgesellschaften (S.N.G.) und einfache Kommanditgesellschaften (S.G.)."""
abbreviated forms;17;acronym + full form;A parte alcune eccezioni specifiche, le disposizioni del Codice civile in materia si applicano anche alle s.n.c. (società in nome collettivo) e alle s.a.s. (società in accomandita semplice).;s.a.s.;yes;KG;Kommanditgesellschaft;;Abgesehen von einigen spezifischen Ausnahmen werden die Bestimmungen des Zivilgesetzbuches in diesem Bereich auch auf die Gesellschaften (Offengeorganisationen) und auf die Gesellschaften (einfache Kommanditgesellschaften) angewandt.
abbreviated forms;17;acronym + full form;Le società in accomandita semplice (s.a.s.) sono una forma giuridica particolarmente interessante per chi desidera avviare un’attività imprenditoriale in Italia.;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Die Kommanditgesellschaften (in der Folge einfacher Kommanditgesellschaften) sind eine Rechtsform, die für die Bewerber eine unternehmerische Tätigkeit in Italien besonders interessanter ist."""
abbreviated forms;17;acronym + full form;Una s.a.s., o società in accomandita semplice, è una forma di società di persone che si distingue per la presenza di due categorie di soci: gli accomandatari e gli accomandanti. ;s.a.s.;yes;KG;Kommanditgesellschaft;;"""Eine Gesellschaft oder eine Kommanditgesellschaft ist eine Form von Personengesellschaften, die sich durch das Vorhandensein von zwei Kategorien von Gesellschaftern unterscheiden: Komplementäre und Kommanditisten."""
abbreviated forms;18;acronym;È importante quindi, al momento della compilazione della pratica Registro delle imprese, indicare sempre il CAP valido.;CAP;yes;PLZ;Postleitzahl;;"""Bei der Erstellung des Handelsregisters ist es daher immer wichtig, die gültige Kapazität anzugeben."""
abbreviated forms;18;acronym;Si prega di indicare il CAP della sede legale dell'ente richiedente.;CAP;yes;PLZ;Postleitzahl;;"""Es wird gebeten, die Kappe des Rechtssitzes der antragstellenden Körperschaft anzugeben."""
abbreviated forms;18;acronym;Per la corrispondenza indirizzata a casella postale deve essere indicato il CAP specifico associato all'Ufficio Postale in cui è ubicata la casella.;CAP;yes;PLZ;Postleitzahl;;"""Für den an die Poststelle gerichteten Schriftverkehr muss die besondere Kapazität angegeben werden, die dem Postamt, in dem sich die Poststelle befindet, zugeordnet ist."""
abbreviated forms;18;acronym;Il CAP è il sistema di codifica delle località utilizzato negli indirizzi postali sul territorio italiano.;CAP;yes;PLZ;Postleitzahl;;"""Die Kapazität ist das System zur Kodierung der Orte, die in den Postadressen auf dem italienischen Gebiet verwendet werden."""
abbreviated forms;18;acronym;Nella sezione Cliente sono da inserire tutti i dati relativi al cliente della Fattura: Ragione sociale, Indirizzo, Comune, CAP, Provincia, Note indirizzo, Paese, Partita IVA, Codice fiscale, Codice cliente (interno), Indirizzo e-mail.;CAP;yes;PLZ;Postleitzahl;;"""In den Abschnitt Kliente sind alle Daten über den Kunden der Gruppe einzutragen: Sozialrechnung, Ausrichtung, Gemeinde, Kapitel, Land, Anmerkungen für Adresse, Land, Mehrwertsteuer, Steuernummer, Kundenkodex (innere), E-Mail-Adresse."""
abbreviated forms;18;acronym;È importante quindi, al momento della compilazione della pratica Registro delle imprese, indicare sempre il C.A.P. valido.;C.A.P.;yes;PLZ;Postleitzahl;;"""Bei der Erstellung des Handelsregisters ist es daher immer wichtig, das gültige B.A.P. zu angeben."""
abbreviated forms;18;acronym;Si prega di indicare il C.A.P. della sede legale dell'ente richiedente.;C.A.P.;yes;PLZ;Postleitzahl;;"""Es wird gebeten, das A.A.P.-Verfahren für den Rechtssitz der antragstellenden Körperschaft anzugeben."""
abbreviated forms;18;acronym;Per la corrispondenza indirizzata a casella postale deve essere indicato il C.A.P. specifico associato all'Ufficio Postale in cui è ubicata la casella.;C.A.P.;yes;PLZ;Postleitzahl;;"""Für den an die Poststelle gerichteten Schriftverkehr muss das spezifische, mit dem Postamt, in dem sich die Poststelle befindet, zusammengeschlossene B.A.P. angegeben werden."""
abbreviated forms;18;acronym;Il C.A.P. è il sistema di codifica delle località utilizzato negli indirizzi postali sul territorio italiano.;C.A.P.;yes;PLZ;Postleitzahl;;"""Die C.A.P. ist das System zur Kodierung der Orte, die in den Postadressen auf italienischer Ebene verwendet werden."""
abbreviated forms;18;acronym;Nella sezione Cliente sono da inserire tutti i dati relativi al cliente della Fattura: Ragione sociale, Indirizzo, Comune, C.A.P., Provincia, Note indirizzo, Paese, Partita IVA, Codice fiscale, Codice cliente (interno), Indirizzo e-mail.;C.A.P.;yes;PLZ;Postleitzahl;;"""In den Klientenabschnitt sind alle Daten über den Kunden der Faturschule einzutragen: Sozialrechnung, Direktion, Gemeinde, C.A.P., Land, Anschrift, Land, Mehrwertsteuernummer, Steuernummer, Kundenkodex (inne), E-Mail-Adresse."""
abbreviated forms;19;initialism;Il processo di valutazione interna ed esterna del sistema educativo provinciale di istruzione e formazione viene definito attraverso il D.P.P. del 5 novembre 2012, n. 39.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;"""Der Prozess der internen und externen Evaluation des Bildungssystems des Landes wird durch das D.LH. vom 5. November 2012, Nr. 39, definiert."""
abbreviated forms;19;initialism;Per quanto riguarda le direttive per l'edilizia scolastica si consulti il D.P.P. 23 febbraio 2009, n. 10 e il Decreto del presidente della Giunta provinciale 4 marzo 1996, n. 13.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;"""Was die Schulbaurichtlinien betrifft, wird das D.LH. vom 23. Februar 2009, Nr. 10 und das Dekret des Landeshauptmanns vom 4. März 1996, Nr. 13, beratend angewandt."""
abbreviated forms;19;initialism;Il D.P.P. 12.05.1999, n. 21, concerne la denominazione e le competenze degli uffici provinciali.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;"""Das D.LH. vom 12.05.1999, Nr. 21, betrifft die Benennung und die Aufgaben der Landesämter."""
abbreviated forms;19;initialism;L'art. 25-bis non è mai stato impugnato dal governo e il ricorso degli ordini professionali della Provincia di Bolzano contro il D.P.P. 11/2004 è stato respinto dal Tribunale amministrativo regionale di Bolzano con sentenza 113/2008.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;Art. 25/bis wurde von der Regierung nie angefochten und der Rekurs der Berufskammern der Provinz Bozen gegen das D.LH. 11/2004 wurde vom Regionalen Verwaltungsgericht Bozen mit Urteil 111/2007 abgewiesen.
abbreviated forms;19;initialism;Secondo l'art. 6 del D.P.P. n. 17/2020, il nuovo parcheggio deve essere progettato con una copertura del suolo permeabile e prevedere uno spazio per i mezzi di trasporto sostenibili.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;Laut Art. 6 des D.LH. Nr. 17/2020 muss der neue Parkplatz mit einer durchlässigen Bodendeckung geplant werden und einen Platz für nachhaltige Transportmittel vorsehen.
abbreviated forms;19;initialism;Il processo di valutazione interna ed esterna del sistema educativo provinciale di istruzione e formazione viene definito attraverso il DPP del 5 novembre 2012, n. 39.;DPP;no;DLH;Dekret des Landeshauptmanns;;"""Der Prozess der internen und externen Evaluation des Bildungssystems des Landes wird durch das LZD vom 5. November 2012, Nr. 39, definiert."""
abbreviated forms;19;initialism;Per quanto riguarda le direttive per l'edilizia scolastica si consulti il DPP 23 febbraio 2009, n. 10 e il Decreto del presidente della Giunta provinciale 4 marzo 1996, n. 13.;DPP;no;DLH;Dekret des Landeshauptmanns;;"""Was die Schulbaurichtlinien betrifft, wird das DLH vom 23. Februar 2009, Nr. 10 und das Dekret des Landeshauptmanns vom 4. März 1996, Nr. 13, beratend angewandt."""
abbreviated forms;19;initialism;Il DPP 12.05.1999, n. 21, concerne la denominazione e le competenze degli uffici provinciali.;DPP;no;DLH;Dekret des Landeshauptmanns;;"""Das DLH vom 12.05.1999, Nr. 21, betrifft die Benennung und die Aufgaben der Landesämter."""
abbreviated forms;19;initialism;L'art. 25-bis non è mai stato impugnato dal governo e il ricorso degli ordini professionali della Provincia di Bolzano contro il DPP 11/2004 è stato respinto dal Tribunale amministrativo regionale di Bolzano con sentenza 113/2008.;DPP;no;DLH;Dekret des Landeshauptmanns;;Art. 25/bis wurde von der Regierung nie angefochten und der Rekurs der Berufskammern der Provinz Bozen gegen das DLH 11/2004 wurde vom Regionalen Verwaltungsgericht Bozen mit Urteil 111/2007 abgewiesen.
abbreviated forms;19;initialism;Secondo l'art. 6 del DPP n. 17/2020, il nuovo parcheggio deve essere progettato con una copertura del suolo permeabile e prevedere uno spazio per i mezzi di trasporto sostenibili.;DPP;no;DLH;Dekret des Landeshauptmanns;;Laut Art. 6 des DLH Nr. 17/2020 muss der neue Parkplatz mit einer durchlässigen Bodendeckung geplant werden und einen Platz für nachhaltige Transportmittel vorsehen.
abbreviated forms;20;initialism;L'evento, pensato principalmente per le PMI, esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Die Veranstaltung, die vorwiegend für KMU geplant ist, überprüft die neuen Richtlinien der Europäischen Union im Bereich Nachhaltigkeit und die Aspekte der nachhaltigen Investitionen."""
abbreviated forms;20;initialism;Le PMI interessate dovranno presentare dapprima la domanda di sovvenzione.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;Die betroffenen KMU müssen zunächst das Ansuchen um eine Förderung einreichen.
abbreviated forms;20;initialism;È previsto un contributo a favore delle PMI del valore massimo di 1.000 EUR per la registrazione di marchi, disegni e modelli.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Es ist ein Beitrag zugunsten von KMU bis zu einem Höchstbetrag von 1.000 EUR für die Eintragung von Marken, Zeichnungen und Modellen vorgesehen."""
abbreviated forms;20;initialism;La guida spiega, seguendo un approccio graduale, come determinare se un'impresa può essere considerata una PMI.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Der Leitfaden erläutert, wie man entscheidet, ob ein Unternehmen als KMU betrachtet werden kann."""
abbreviated forms;20;initialism;Per l'azione 1 gli enti di ricerca non possono partecipare singolarmente ma devono essere in cooperazione con almeno una PMI.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Für die Aktion 1 dürfen sich Forschungseinrichtungen nicht einzeln beteiligen, sondern müssen mit mindestens einem KMU zusammenarbeiten."""
abbreviated forms;20;initialism;L'evento, pensato principalmente per le P.M.I., esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Die Veranstaltung, die hauptsächlich für die M.L. geplant ist, wird die neuen Richtlinien der Europäischen Union im Bereich Nachhaltigkeit und die Aspekte der nachhaltigen Investitionen überprüfen."""
abbreviated forms;20;initialism;Le P.M.I. interessate dovranno presentare dapprima la domanda di sovvenzione.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;Die betroffenen M.H.s müssen zunächst das Gesuch um die Förderung einreichen.
abbreviated forms;20;initialism;È previsto un contributo a favore delle P.M.I. del valore massimo di 1.000 EUR per la registrazione di marchi, disegni e modelli.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Es ist ein Beitrag zugunsten der M.L.H. mit einem Höchstwert von 1.000 EUR für die Registrierung von Marken, Zeichnungen und Mustern vorgesehen."""
abbreviated forms;20;initialism;La guida spiega, seguendo un approccio graduale, come determinare se un'impresa può essere considerata una P.M.I.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Der Lehrgang erläutert, wie man entscheidet, ob ein Unternehmen als M.M.I. betrachtet werden kann."""
abbreviated forms;20;initialism;Per l'azione 1 gli enti di ricerca non possono partecipare singolarmente ma devono essere in cooperazione con almeno una P.M.I.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Für die Aktion 1 dürfen sich die Forschungseinrichtungen nicht einzeln beteiligen, sondern müssen mit mindestens einem M.I.M. in Zusammenarbeit stehen."""
abbreviated forms;20;initialism + full form;La categoria delle microimprese, delle piccole imprese e delle medie imprese (P.M.I.) è costituita da imprese che occupano meno di 250 persone.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Die Kategorie der Kleinstunternehmen, der kleinen und mittleren Unternehmen (M.M.I.) besteht aus Unternehmen, die weniger als 250 Personen beschäftigen."""
abbreviated forms;20;initialism + full form;L'evento, pensato principalmente per le piccole e medie imprese (PMI), esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Die Veranstaltung, die vorwiegend für kleine und mittlere Unternehmen (KMU) geplant ist, wird die neuen Richtlinien der Europäischen Union im Bereich Nachhaltigkeit und die Aspekte der nachhaltigen Investitionen überprüfen."""
abbreviated forms;20;initialism + full form;Le PMI (piccole e medie imprese) rappresentano la spina dorsale dell'economia del Tirolo e dell'Alto Adige.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;KMU (kleine und mittlere Unternehmen) stellen die Rückenlaufstelle der Wirtschaft Tirols und Südtirols dar.
abbreviated forms;20;initialism + full form;Si definisce PMI, e nel dettaglio microimpresa, piccola impresa e media impresa, l’impresa che a seguito della verifica dello status di associata, collegata o autonoma, rientra nei parametri in tabella.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Als KMU gelten, im Detail Kleinunternehmen, Kleinunternehmen und Mittelunternehmen, jene Unternehmen, die nach Überprüfung des Status als Mitglieder, verbunden oder selbstständig, unter die Parameter in der Tabelle fallen."""
abbreviated forms;20;initialism + full form;La categoria delle microimprese, delle piccole imprese e delle medie imprese (complessivamente definita PMI) è costituita da imprese che hanno meno di 250 occupati e hanno un fatturato annuo non superiore a 50 milioni di euro.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;"""Die Kategorie der Kleinstunternehmen, der kleinen und mittleren Unternehmen (insgesamt KMU genannt) besteht aus Unternehmen, die weniger als 250 Beschäftigte haben und einen Jahresumsatz von höchstens 50 Millionen Euro haben."""
abbreviated forms;21;acronym;I fondi FESR sono destinati a ridurre gli squilibri regionali esistenti nell'Unione europea.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;"""Die Fonds EFRE sind dazu bestimmt, regionale Ungleichgewichtlichkeiten in der Europäischen Union zu verringern."""
abbreviated forms;21;acronym;Quasi la metà dei fondi del FESR sono già stati attivati in provincia di Bolzano, per il periodo compreso tra il 2021 e il 2017.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;Fast die Hälfte der Fonds des EFRE wurden in Südtirol für den Zeitraum von 2021 bis 2017 bereits aktiviert.
abbreviated forms;21;acronym;Il FESR è uno dei Fondi strutturali e di investimento europei per l'attuazione della politica regionale comunitaria.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;Der EFRE ist einer der Europäischen Struktur- und Investitionsfonds zur Umsetzung der regionalen Europapolitik.
abbreviated forms;21;acronym;Nella Provincia autonoma di Bolzano-Alto Adige le attività finanziate dal FESR vengono attuate tramite quattro assi tematici.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;In der Autonomen Provinz Bozen-Südtirol werden die vom EFRE finanzierten Tätigkeiten über vier thematische Achsen durchgeführt.
abbreviated forms;21;acronym;Dal 16 gennaio al 31 marzo sarà possibile presentare proposte nell'ambito del FESR.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;Vom 16. Jänner bis 31. März kann im Rahmen des EFRE Vorschläge eingereicht werden.
abbreviated forms;21;acronym + full form;I fondi FESR (Fondo Europeo di Sviluppo Regionale) sono destinati a ridurre gli squilibri regionali esistenti nell'Unione europea.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;"""Die Fonds EFRE (Europäischer Fonds für regionale Entwicklung) sind dazu bestimmt, die regionalen Ungleichgewichtsgewichtsbereiche in der Europäischen Union zu verringern."""
abbreviated forms;21;acronym + full form;Quasi la metà dei fondi del FESR, Il Fondo europeo di sviluppo regionale, sono già stati attivati in provincia di Bolzano, per il periodo compreso tra il 2021 e il 2017.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;"""Fast die Hälfte der Fonds des EFRE, des Europäischen Fonds für regionale Entwicklung, wurden in Südtirol für den Zeitraum von 2021 bis 2017 bereits aktiviert."""
abbreviated forms;21;acronym + full form;Il Fondo europeo per lo sviluppo regionale, in breve FESR, è uno dei Fondi strutturali e di investimento europei per l'attuazione della politica regionale comunitaria.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;"""Der Europäische Fonds für regionale Entwicklung, kurz EFRE, ist einer der Europäischen Struktur- und Investitionsfonds zur Umsetzung der Europapolitik."""
abbreviated forms;21;acronym + full form;Nella Provincia autonoma di Bolzano-Alto Adige le attività finanziate dal FESR (Fondo europeo per lo sviluppo regionale) vengono attuate tramite quattro assi tematici.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;In der Autonomen Provinz Bozen-Südtirol werden die vom EFRE (Europäischer Fonds für regionale Entwicklung) finanzierten Tätigkeiten über vier thematische Achsen durchgeführt.
abbreviated forms;21;acronym + full form;Dal 16 gennaio al 31 marzo sarà possibile presentare proposte nell'ambito del Fondo europeo per lo sviluppo regionale (FESR).;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;Vom 16. Jänner bis 31. März kann im Rahmen des Europäischen Fonds für regionale Entwicklung (EFRE) Vorschläge eingereicht werden.
abbreviated forms;22;abbreviation;Nella relazione tenuta dall'avv. Maria Messner, presidentessa del Comitato provinciale per le pari opportunità, saranno fornite informazioni utili per una scelta più consapevole.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;"""Im Bericht des Vorsitzenden des Landesbeirates für Chancengleichheit, V.A.M.M.M.S., werden Informationen für eine bewusstere Wahl übermittelt."""
abbreviated forms;22;abbreviation;Il Presidente ha ricordato le battaglie ed i successi ottenuti dall'attuale Giunta, presieduta dall'avv. M. Rossi.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;"""Der Präsident hat die von der derzeitigen Landesregierung erworbenen Gegenstände und Erfolgsrechnungen erinnert, den Vorsitz in der Vorsitzerlichkeit des V.M.Rosi."""
abbreviated forms;22;abbreviation;I consulenti legali del Centro Tutela Consumatori Utenti, guidati dall'avv. Emanuele Boni e dall’avv. Oreste Bianchi, hanno richiesto che l'azione collettiva venga trattata secondo il diritto italiano.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;"""Die Rechtsberater der Verbraucherzentrale, die von der V.A.E.uele Boni und vom V.A.B.Bianchi geführt wurden, haben beantragt, dass die Klage gemäß italienischem Recht behandelt wird."""
abbreviated forms;22;abbreviation;L'avv. Baldini si occupa principalmente di diritto civile ed in particolare di diritto immobiliare.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;Die Überlassung zur Übernahme an den Hauptschulen beschäftigt sich vorwiegend mit dem Zivilrecht und insbesondere mit dem Liegenschaftsrecht.
abbreviated forms;22;abbreviation;L' Avv. Roberto Zanoni si è laureato presso l'Università di Bologna e dal 2012 è iscritto all'albo degli avvocati di Bolzano.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;Die Universität Bozen hat sich am Akademischen Studium für die Berufsbildung von Franzenswärter Bozen befindet und ist seit 2012 im Berufsverzeichnis der Rechtsanwälte von Bozen eingetragen.
abbreviated forms;23;initialism;Il c. c. italiano attualmente in vigore è del 1942.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Der derzeit in Kraft stehende italienische ZGB ist 1942 gegeben.
abbreviated forms;23;initialism;Secondo l'art. 1321 del c.c. solo un rapporto giuridico patrimoniale può costituire il contenuto del contratto.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Nach Art. 1321 ZGB. kann nur ein vermögensrechtliches Rechtsverhältnis den Inhalt des Vertrages bilden.
abbreviated forms;23;initialism;Gli artt. 1401 e seguenti del c.c. analizzano la disciplina del contratto per persona da nominare.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Die Artikel 1401 und folgende des ZGB. analysieren die Regelung des Vertrages für eine zu ernennende Person.
abbreviated forms;23;initialism;I manufatti costituenti opere di urbanizzazione realizzati dal Comune e dagli enti preposti possono essere realizzati in deroga alla distanza dal confine, fatto salvo quanto previsto dal c.c. e dalla normativa sovraordinata anche con riferimento alla distanza fra fabbricati.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;"""Die von der Gemeinde und den zuständigen Körperschaften errichteten Erschließungsanlagen können in Abweichung vom Grenzabstand errichtet werden, unbeschadet der Bestimmungen des ZGB und der übergeordneten Bestimmungen, auch in Bezug auf den Abstand zwischen den Gebäuden."""
abbreviated forms;23;initialism;Il nucleo centrale delle norme del diritto privato italiano è contenuto nel C.C. del 1942.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Die Kernzentration der Bestimmungen des italienischen Privatrechts ist im KKLG von 19442 enthalten.
abbreviated forms;23;initialism;Il CC italiano attualmente in vigore è del 1942.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;Der derzeit in Kraft stehende BKV ist 1942.
