SOURCE_SHEET;TERM NUMBER;TYPE OF ABBREVIATED FORM;IT EXAMPLE;IT TERM;STANDARDISED/RECOMMENDED FULL FORM;TARGET HYPOTHESIS (DE SOUTH TYROL);OTHER TERMS SOUTH TYROL (CSV);TERMS FROM OTHER LEGAL SYTEMS (CSV);test_predictions
abbreviated forms;16;initialism;Il GDPR prevede che, qualora i dati personali siano trattati per finalità di marketing diretto, l’interessato ha il diritto di opporsi in qualsiasi momento al trattamento.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;-- der DSGVO sehen vor  dass der betroffen Person  wenn personenbezogen Datum zu Zweck der direkt Marketing verarbeiten werden  jederzeit der Recht haben  sich der Verarbeitung zu widersetzen  
abbreviated forms;16;initialism;La presente Privacy Policy è resa nel rispetto dell'articolo 13 del GDPR 2016/679.;GDPR;no;DSGVO;Datenschutz-Grundverordnung;;der vorliegend Privacy-policy-Gesellmachung werden unter Beachtung von Artikel 13 der DSGVO 2016  679 vornehmen 
abbreviated forms;17;acronym;La s.a.s., nell'ordinamento italiano, è una società di persone che può esercitare sia attività commerciale sia attività non commerciale.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- der italienisch Gesellschaft sein in italienisch Rechtsordnung ein Personengesellschaft  der sowohl Handelstätigkeit als auch nicht Handelstätigkeit ausüben können  
abbreviated forms;17;acronym;La ragione sociale deve contenere il nome di almeno uno dei soci accomandatari e l’indicazione che si tratta di una s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- der Firma muss der Name ein Komplementär und der Angabe  dass es sich um ein ges . 
abbreviated forms;17;acronym;A parte alcune eccezioni specifiche, le disposizioni del Codice civile in materia si applicano anche alle s.n.c. e alle s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;absehen von bestimmt besonderer Ausnahme werden der Bestimmung der Zivilgesetzbuch in dieser Bereich auch auf der Z.G.B. und auf der öffentlich Hand anwenden 
abbreviated forms;17;acronym;Con lo share-deal si acquista la partecipazione ad un’impresa, dunque per esempio quote di partecipazione di una s.n.c., s.r.l., s.p.a. o di una s.a.s.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- mit der Shore-deal werden der Beteiligung an ein Unternehmen erwerben  also zu Beispiel Anteil an der Beteiligung ein S.N.G.  der s.p.a . oder ein S.A.S. 
abbreviated forms;17;acronym;Una s.a.s è una forma di società di persone che si distingue per la presenza di due categorie di soci: gli accomandatari e gli accomandanti.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- ein S.G. sein ein Form von Personengesellschaft  der sich durch der Anwesenheit von zwei Kategorie von Gesellschafter unterscheiden  Komplementär und Kommanditist  
abbreviated forms;17;acronym + full form;La società in accomandita semplice (S.a.s.), nell'ordinamento italiano, è una società di persone che può esercitare sia attività commerciale sia attività non commerciale.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- der Kommanditgesellschaft  S.A.S.  sein in der italienisch Rechtsordnung ein Personengesellschaft  der sowohl Handelstätigkeit als auch nicht gewerblich Tätigkeit ausüben können  
abbreviated forms;17;acronym + full form;Le società di persone si suddividono nelle seguenti tipologie: società semplice (s.s.), società in nome collettivo (s.n.c.) e società in accomandita semplice (s.a.s.).;s.a.s.;yes;KG;Kommanditgesellschaft;;-- Personengesellschaft werden in folgend Art unterteilen  einfach Gesellschaft  SW   offen Handelsgesellschaft  S.N.G.  und einfach Kommanditgesellschaft  S.G.   
abbreviated forms;17;acronym + full form;A parte alcune eccezioni specifiche, le disposizioni del Codice civile in materia si applicano anche alle s.n.c. (società in nome collettivo) e alle s.a.s. (società in accomandita semplice).;s.a.s.;yes;KG;Kommanditgesellschaft;;absehen von einiger spezifisch Ausnahme werden der Bestimmung der Zivilgesetzbuch in dieser Bereich auch auf der Gesellschaft  Offengeorganisation  und auf der Gesellschaft  einfach Kommanditgesellschaft  anwenden 
abbreviated forms;17;acronym + full form;Le società in accomandita semplice (s.a.s.) sono una forma giuridica particolarmente interessante per chi desidera avviare un’attività imprenditoriale in Italia.;s.a.s.;yes;KG;Kommanditgesellschaft;;-- der Kommanditgesellschaft  in der Folge einfach Kommanditgesellschaft  sein ein Rechtsform  der für der Bewerber ein unternehmerisch Tätigkeit in Italien besonders interessant sein  
abbreviated forms;17;acronym + full form;Una s.a.s., o società in accomandita semplice, è una forma di società di persone che si distingue per la presenza di due categorie di soci: gli accomandatari e gli accomandanti. ;s.a.s.;yes;KG;Kommanditgesellschaft;;-- ein Gesellschaft oder ein Kommanditgesellschaft sein ein Form von Personengesellschaft  der sich durch der Vorhandensein von zwei Kategorie von Gesellschafter unterscheiden  Komplementär und Kommanditist  
abbreviated forms;18;acronym;È importante quindi, al momento della compilazione della pratica Registro delle imprese, indicare sempre il CAP valido.;CAP;yes;PLZ;Postleitzahl;;-- bei der Erstellung der Handelsregister sein es daher immer wichtig  der gültig Kapazität angeben  
abbreviated forms;18;acronym;Si prega di indicare il CAP della sede legale dell'ente richiedente.;CAP;yes;PLZ;Postleitzahl;;-- es werden bitten  der Kappe der Rechtssitz der antragstellend Körperschaft angeben  
abbreviated forms;18;acronym;Per la corrispondenza indirizzata a casella postale deve essere indicato il CAP specifico associato all'Ufficio Postale in cui è ubicata la casella.;CAP;yes;PLZ;Postleitzahl;;-- für der an der Poststelle gerichtet Schriftverkehr muss der besonderer Kapazität angeben werden  der der Postamt  in der sich der Poststelle befinden  zuordnen sein  
abbreviated forms;18;acronym;Il CAP è il sistema di codifica delle località utilizzato negli indirizzi postali sul territorio italiano.;CAP;yes;PLZ;Postleitzahl;;-- der Kapazität sein der System zu Kodierung der Ort  der in der Postadresse auf der italienisch Gebiet verwenden werden  
abbreviated forms;18;acronym;Nella sezione Cliente sono da inserire tutti i dati relativi al cliente della Fattura: Ragione sociale, Indirizzo, Comune, CAP, Provincia, Note indirizzo, Paese, Partita IVA, Codice fiscale, Codice cliente (interno), Indirizzo e-mail.;CAP;yes;PLZ;Postleitzahl;;-- in der Abschnitt Kliente sein aller Datum über der Kunde der Gruppe eintragen  Sozialrechnung  Ausrichtung  Gemeinde  Kapitel  Land  Anmerkung für Adresse  Land  Mehrwertsteuer  Steuernummer  Kundenkodex  innerer   E-Mail-Adresse  
abbreviated forms;18;acronym;È importante quindi, al momento della compilazione della pratica Registro delle imprese, indicare sempre il C.A.P. valido.;C.A.P.;yes;PLZ;Postleitzahl;;-- bei der Erstellung der Handelsregister sein es daher immer wichtig  der gültig B.A.P. zu angeben  
abbreviated forms;18;acronym;Si prega di indicare il C.A.P. della sede legale dell'ente richiedente.;C.A.P.;yes;PLZ;Postleitzahl;;-- es werden bitten  der A.A.P.-Verfahren für der Rechtssitz der antragstellend Körperschaft angeben  
abbreviated forms;18;acronym;Per la corrispondenza indirizzata a casella postale deve essere indicato il C.A.P. specifico associato all'Ufficio Postale in cui è ubicata la casella.;C.A.P.;yes;PLZ;Postleitzahl;;-- für der an der Poststelle gerichtet Schriftverkehr muss der spezifisch  mit der Postamt  in der sich der Poststelle befinden  zusammengeschlossen B.A.P. angeben werden  
abbreviated forms;18;acronym;Il C.A.P. è il sistema di codifica delle località utilizzato negli indirizzi postali sul territorio italiano.;C.A.P.;yes;PLZ;Postleitzahl;;-- der C.A.P. sein der System zu Kodierung der Ort  der in der Postadresse auf italienisch Ebene verwenden werden  
abbreviated forms;18;acronym;Nella sezione Cliente sono da inserire tutti i dati relativi al cliente della Fattura: Ragione sociale, Indirizzo, Comune, C.A.P., Provincia, Note indirizzo, Paese, Partita IVA, Codice fiscale, Codice cliente (interno), Indirizzo e-mail.;C.A.P.;yes;PLZ;Postleitzahl;;-- in der Klientenabschnitt sein aller Datum über der Kunde der Faturschule eintragen  Sozialrechnung  Direktion  Gemeinde  C.A.P.  Land  Anschrift  Land  Mehrwertsteuernummer  Steuernummer  Kundenkodex  inne   E-Mail-Adresse  
abbreviated forms;19;initialism;Il processo di valutazione interna ed esterna del sistema educativo provinciale di istruzione e formazione viene definito attraverso il D.P.P. del 5 novembre 2012, n. 39.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;-- der Prozess der intern und extern Evaluation der Bildungssystem der Land werden durch der D.LH . von 5. November 2012  Nr. 39  definieren  
abbreviated forms;19;initialism;Per quanto riguarda le direttive per l'edilizia scolastica si consulti il D.P.P. 23 febbraio 2009, n. 10 e il Decreto del presidente della Giunta provinciale 4 marzo 1996, n. 13.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;-- was der Schulbaurichtlinie betreffen  werden der D.LH . von 23. Februar 2009  Nr. 10 und der Dekret der Landeshauptmann von 4. März 1996  Nr. 13  beratend anwenden  
abbreviated forms;19;initialism;Il D.P.P. 12.05.1999, n. 21, concerne la denominazione e le competenze degli uffici provinciali.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;-- der D.LH . von 12.05.1999  Nr. 21  betreffen der Benennung und der Aufgabe der Landesamt  
abbreviated forms;19;initialism;L'art. 25-bis non è mai stato impugnato dal governo e il ricorso degli ordini professionali della Provincia di Bolzano contro il D.P.P. 11/2004 è stato respinto dal Tribunale amministrativo regionale di Bolzano con sentenza 113/2008.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;Art . 25  bis werden von der Regierung nie angefochten und der Rekurs der Berufskammer der Provinz Bozen gegen der D.LH . 11  2004 werden von Regionalen Verwaltungsgericht Bozen mit Urteil 111  2007 abweisen 
abbreviated forms;19;initialism;Secondo l'art. 6 del D.P.P. n. 17/2020, il nuovo parcheggio deve essere progettato con una copertura del suolo permeabile e prevedere uno spazio per i mezzi di trasporto sostenibili.;D.P.P.;no;DLH;Dekret des Landeshauptmanns;;laut Art . 6 der D.LH . Nr. 17  2020 muss der neu Parkplatz mit ein durchlässig Bodendeckung planen werden und ein Platz für nachhaltig Transportmittel vorsehen 
abbreviated forms;19;initialism;Il processo di valutazione interna ed esterna del sistema educativo provinciale di istruzione e formazione viene definito attraverso il DPP del 5 novembre 2012, n. 39.;DPP;no;DLH;Dekret des Landeshauptmanns;;-- der Prozess der intern und extern Evaluation der Bildungssystem der Land werden durch der LZD von 5. November 2012  Nr. 39  definieren  
abbreviated forms;19;initialism;Per quanto riguarda le direttive per l'edilizia scolastica si consulti il DPP 23 febbraio 2009, n. 10 e il Decreto del presidente della Giunta provinciale 4 marzo 1996, n. 13.;DPP;no;DLH;Dekret des Landeshauptmanns;;-- was der Schulbaurichtlinie betreffen  werden der DLH von 23. Februar 2009  Nr. 10 und der Dekret der Landeshauptmann von 4. März 1996  Nr. 13  beratend anwanden  
abbreviated forms;19;initialism;Il DPP 12.05.1999, n. 21, concerne la denominazione e le competenze degli uffici provinciali.;DPP;no;DLH;Dekret des Landeshauptmanns;;-- der DLH von 12.05.1999  Nr. 21  betreffen der Benennung und der Aufgabe der Landesamt  
abbreviated forms;19;initialism;L'art. 25-bis non è mai stato impugnato dal governo e il ricorso degli ordini professionali della Provincia di Bolzano contro il DPP 11/2004 è stato respinto dal Tribunale amministrativo regionale di Bolzano con sentenza 113/2008.;DPP;no;DLH;Dekret des Landeshauptmanns;;Art . 25  bis werden von der Regierung nie angefochten und der Rekurs der Berufskammer der Provinz Bozen gegen der DLH 11  2004 werden von Regionalen Verwaltungsgericht Bozen mit Urteil 111  2007 abweisen 
abbreviated forms;19;initialism;Secondo l'art. 6 del DPP n. 17/2020, il nuovo parcheggio deve essere progettato con una copertura del suolo permeabile e prevedere uno spazio per i mezzi di trasporto sostenibili.;DPP;no;DLH;Dekret des Landeshauptmanns;;laut Art . 6 der DLH Nr. 17  2020 muss der neu Parkplatz mit ein durchlässig Bodendeckung planen werden und ein Platz für nachhaltig Transportmittel vorsehen 
abbreviated forms;20;initialism;L'evento, pensato principalmente per le PMI, esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Veranstaltung  der vorwiegend für KMU planen sein  überprüfen der neu Richtlinie der europäisch Union in Bereich Nachhaltigkeit und der Aspekt der nachhaltig Investition  
abbreviated forms;20;initialism;Le PMI interessate dovranno presentare dapprima la domanda di sovvenzione.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;der betroffen KMU müssen zunächst der Ansuchen um ein Förderung einreichen 
abbreviated forms;20;initialism;È previsto un contributo a favore delle PMI del valore massimo di 1.000 EUR per la registrazione di marchi, disegni e modelli.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- es sein ein Beitrag zugunsten von KMU bis zu ein Höchstbetrag von 1.000 EUR für der Eintragung von Marke  Zeichnung und Modell vorsehen  
abbreviated forms;20;initialism;La guida spiega, seguendo un approccio graduale, come determinare se un'impresa può essere considerata una PMI.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Leitfaden erläutern  wie man entscheiden  ob ein Unternehmen als KMU betrachten werden können  
abbreviated forms;20;initialism;Per l'azione 1 gli enti di ricerca non possono partecipare singolarmente ma devono essere in cooperazione con almeno una PMI.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- für der Aktion 1 dürfen sich Forschungseinrichtung nicht einzeln beteiligen  sondern müssen mit mindestens ein KMU zusammenarbeiten  
abbreviated forms;20;initialism;L'evento, pensato principalmente per le P.M.I., esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Veranstaltung  der hauptsächlich für der M.L. planen sein  werden der neu Richtlinie der europäisch Union in Bereich Nachhaltigkeit und der Aspekt der nachhaltig Investition überprüfen  
abbreviated forms;20;initialism;Le P.M.I. interessate dovranno presentare dapprima la domanda di sovvenzione.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;der betroffen M.H.s müssen zunächst der Gesuch um der Förderung einreichen 
abbreviated forms;20;initialism;È previsto un contributo a favore delle P.M.I. del valore massimo di 1.000 EUR per la registrazione di marchi, disegni e modelli.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- es sein ein Beitrag zugunsten der M.L.H. mit ein Höchstwert von 1.000 EUR für der Registrierung von Marke  Zeichnung und Muster vorsehen  
abbreviated forms;20;initialism;La guida spiega, seguendo un approccio graduale, come determinare se un'impresa può essere considerata una P.M.I.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Lehrgang erläutern  wie man entscheiden  ob ein Unternehmen als M.M.I. betrachten werden können  
abbreviated forms;20;initialism;Per l'azione 1 gli enti di ricerca non possono partecipare singolarmente ma devono essere in cooperazione con almeno una P.M.I.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- für der Aktion 1 dürfen sich der Forschungseinrichtung nicht einzeln beteiligen  sondern müssen mit mindestens ein M.I.M. in Zusammenarbeit stehen  
abbreviated forms;20;initialism + full form;La categoria delle microimprese, delle piccole imprese e delle medie imprese (P.M.I.) è costituita da imprese che occupano meno di 250 persone.;P.M.I.;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Kategorie der Kleinstunternehmen  der klein und mittlerer Unternehmen  M.M.I.  bestehen aus Unternehmen  der weniger als 250 Person beschäftigen  
abbreviated forms;20;initialism + full form;L'evento, pensato principalmente per le piccole e medie imprese (PMI), esaminerà le recenti direttive dell'Unione europea in materia di sostenibilità e gli aspetti legati agli investimenti sostenibili.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Veranstaltung  der vorwiegend für klein und mittlerer Unternehmen  KMU  planen sein  werden der neu Richtlinie der europäisch Union in Bereich Nachhaltigkeit und der Aspekt der nachhaltig Investition überprüfen  
abbreviated forms;20;initialism + full form;Le PMI (piccole e medie imprese) rappresentano la spina dorsale dell'economia del Tirolo e dell'Alto Adige.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;KMU  klein und mittlerer Unternehmen  stellen der Rückenlaufstelle der Wirtschaft Tirol und Südtirol dar 
abbreviated forms;20;initialism + full form;Si definisce PMI, e nel dettaglio microimpresa, piccola impresa e media impresa, l’impresa che a seguito della verifica dello status di associata, collegata o autonoma, rientra nei parametri in tabella.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- als KMU gelten  in Detail Kleinunternehmen  Kleinunternehmen und Mittelunternehmen  jener Unternehmen  der nach Überprüfung der Status als Mitglied  verbunden oder selbstständig  unter der Parameter in der Tabelle fallen  
abbreviated forms;20;initialism + full form;La categoria delle microimprese, delle piccole imprese e delle medie imprese (complessivamente definita PMI) è costituita da imprese che hanno meno di 250 occupati e hanno un fatturato annuo non superiore a 50 milioni di euro.;PMI;no;KMU;Klein- und Mittelunternehmen;kleine und mittlere Unternehmen, Kleinstunternehmen sowie  kleine undmittlere Unternehmen;-- der Kategorie der Kleinstunternehmen  der klein und mittlerer Unternehmen  insgesamt KMU nennen  bestehen aus Unternehmen  der weniger als 250 beschäftigter haben und ein Jahresumsatz von höchstens 50 Million Euro haben  
abbreviated forms;21;acronym;I fondi FESR sono destinati a ridurre gli squilibri regionali esistenti nell'Unione europea.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;-- der Fonds EFRE sein dazu bestimmen  regional Ungleichgewichtlichkeit in der europäisch Union zu verringern  
abbreviated forms;21;acronym;Quasi la metà dei fondi del FESR sono già stati attivati in provincia di Bolzano, per il periodo compreso tra il 2021 e il 2017.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;fast der Hälfte der Fonds der EFRE werden in Südtirol für der Zeitraum von 2021 bis 2017 bereits aktivieren 
abbreviated forms;21;acronym;Il FESR è uno dei Fondi strutturali e di investimento europei per l'attuazione della politica regionale comunitaria.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;der EFRE sein einer der europäisch Struktur und Investitionsfonds zu Umsetzung der regional Europapolitik 
abbreviated forms;21;acronym;Nella Provincia autonoma di Bolzano-Alto Adige le attività finanziate dal FESR vengono attuate tramite quattro assi tematici.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;in der autonom Provinz Bozen-Südtirol werden der von EFRE finanziert Tätigkeit über vier thematisch Achse durchführen 
abbreviated forms;21;acronym;Dal 16 gennaio al 31 marzo sarà possibile presentare proposte nell'ambito del FESR.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;von 16. Jänner bis 31. März können in Rahmen der EFRE Vorschlag einreichen werden 
abbreviated forms;21;acronym + full form;I fondi FESR (Fondo Europeo di Sviluppo Regionale) sono destinati a ridurre gli squilibri regionali esistenti nell'Unione europea.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;-- der Fonds EFRE  europäisch Fonds für regional Entwicklung  sein dazu bestimmen  der regional Ungleichgewichtsgewichtsbereich in der europäisch Union zu verringern  
abbreviated forms;21;acronym + full form;Quasi la metà dei fondi del FESR, Il Fondo europeo di sviluppo regionale, sono già stati attivati in provincia di Bolzano, per il periodo compreso tra il 2021 e il 2017.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;-- fast der Hälfte der Fonds der EFRE  der europäisch Fonds für regional Entwicklung  werden in Südtirol für der Zeitraum von 2021 bis 2017 bereits aktivieren  
abbreviated forms;21;acronym + full form;Il Fondo europeo per lo sviluppo regionale, in breve FESR, è uno dei Fondi strutturali e di investimento europei per l'attuazione della politica regionale comunitaria.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;-- der europäisch Fonds für regional Entwicklung  kurz EFRE  sein einer der europäisch Struktur und Investitionsfonds zu Umsetzung der Europapolitik  
abbreviated forms;21;acronym + full form;Nella Provincia autonoma di Bolzano-Alto Adige le attività finanziate dal FESR (Fondo europeo per lo sviluppo regionale) vengono attuate tramite quattro assi tematici.;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;in der autonom Provinz Bozen-Südtirol werden der von EFRE  europäisch Fonds für regional Entwicklung  finanziert Tätigkeit über vier thematisch Achse durchführen 
abbreviated forms;21;acronym + full form;Dal 16 gennaio al 31 marzo sarà possibile presentare proposte nell'ambito del Fondo europeo per lo sviluppo regionale (FESR).;FESR;no;EFRE;Europäischer Fonds für regionale Entwicklung, Europäischer Regionalfonds;;von 16. Jänner bis 31. März können in Rahmen der europäisch Fonds für regional Entwicklung  EFRE  Vorschlag einreichen werden 
abbreviated forms;22;abbreviation;Nella relazione tenuta dall'avv. Maria Messner, presidentessa del Comitato provinciale per le pari opportunità, saranno fornite informazioni utili per una scelta più consapevole.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;-- in Bericht der vorsitzend der Landesbeirat für Chancengleichheit  V.A.M.M.M.S.  werden Information für ein bewusst Wahl übermitteln  
abbreviated forms;22;abbreviation;Il Presidente ha ricordato le battaglie ed i successi ottenuti dall'attuale Giunta, presieduta dall'avv. M. Rossi.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;-- der Präsident haben der von der derzeitig Landesregierung erworben Gegenstand und Erfolgsrechnung erinnern  der Vorsitz in der Vorsitzerlichkeit der V.M.Rosi  
abbreviated forms;22;abbreviation;I consulenti legali del Centro Tutela Consumatori Utenti, guidati dall'avv. Emanuele Boni e dall’avv. Oreste Bianchi, hanno richiesto che l'azione collettiva venga trattata secondo il diritto italiano.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;-- der Rechtsberater der Verbraucherzentrale  der von der V.A.E.uele Boni und von V.A.B.Bianchi führen werden  haben beantragen  dass der Klage gemäß italienisch Recht behandeln werden  
abbreviated forms;22;abbreviation;L'avv. Baldini si occupa principalmente di diritto civile ed in particolare di diritto immobiliare.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;der Überlassung zu Übernahme an der Hauptschule beschäftigen sich vorwiegend mit der Zivilrecht und insbesondere mit der Liegenschaftsrecht 
abbreviated forms;22;abbreviation;L' Avv. Roberto Zanoni si è laureato presso l'Università di Bologna e dal 2012 è iscritto all'albo degli avvocati di Bolzano.;avv.;yes;RA;Rechtsanwalt, Anwalt;Advokat, Fürsprecher;der Universität Bozen haben sich an Akademischen Studium für der Berufsbildung von Franzenswärter Bozen befinden und sein seit 2012 in Berufsverzeichnis der Rechtsanwalt von Bozen eintragen 
abbreviated forms;23;initialism;Il c. c. italiano attualmente in vigore è del 1942.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der derzeit in Kraft stehend italienisch ZGB sein 1942 geben 
abbreviated forms;23;initialism;Secondo l'art. 1321 del c.c. solo un rapporto giuridico patrimoniale può costituire il contenuto del contratto.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;nach Art . 1321 ZGB . können nur ein vermögensrechtlich Rechtsverhältnis der Inhalt der Vertrag bilden 
abbreviated forms;23;initialism;Gli artt. 1401 e seguenti del c.c. analizzano la disciplina del contratto per persona da nominare.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der Artikel 1401 und folgend der ZGB  analysieren der Regelung der Vertrag für ein zu ernennend Person 
abbreviated forms;23;initialism;I manufatti costituenti opere di urbanizzazione realizzati dal Comune e dagli enti preposti possono essere realizzati in deroga alla distanza dal confine, fatto salvo quanto previsto dal c.c. e dalla normativa sovraordinata anche con riferimento alla distanza fra fabbricati.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;-- der von der Gemeinde und der zuständig Körperschaft errichtet Erschließungsanlage können in Abweichung von Grenzabstand errichten werden  unbeschadet der Bestimmung der ZGB und der übergeordnet Bestimmung  auch in Bezug auf der Abstand zwischen der Gebäude  
abbreviated forms;23;initialism;Il nucleo centrale delle norme del diritto privato italiano è contenuto nel C.C. del 1942.;c.c.;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der Kernzentration der Bestimmung der italienisch Privatrecht sein in KKLG von 19442 enthalten 
abbreviated forms;23;initialism;Il CC italiano attualmente in vigore è del 1942.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der derzeit in Kraft stehend BKV sein 1942.
abbreviated forms;23;initialism;Secondo l'art. 1321 del CC solo un rapporto giuridico patrimoniale può costituire il contenuto del contratto.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;nach Art . 1321 der BK können nur ein vermögensrechtlich Verhältnis der Inhalt der Vertrag bilden 
abbreviated forms;23;initialism;Gli artt. 1401 e seguenti del CC analizzano la disciplina del contratto per persona da nominare.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der Artikel 1401 und folgend der BA analysieren der Regelung der Vertrag für der zu ernennend Person 
abbreviated forms;23;initialism;I manufatti costituenti opere di urbanizzazione realizzati dal Comune e dagli enti preposti possono essere realizzati in deroga alla distanza dal confine, fatto salvo quanto previsto dal CC e dalla normativa sovraordinata anche con riferimento alla distanza fra fabbricati.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;-- der von der Gemeinde und der zuständig Körperschaft errichtet Erschließungsanlage können in Abweichung von Grenzabstand errichten werden  unbeschadet der Bestimmung der BA und der übergeordnet Bestimmung auch in Bezug auf der Abstand zwischen der Gebäude  
abbreviated forms;23;initialism;Il nucleo centrale delle norme del diritto privato italiano è contenuto nel CC del 1942.;CC;yes;ZGB;Zivilgesetzbuch;BGB, Bürgerliches Gesetzbuch, ABGB, Allgemeines Bürgerliches Gesetzbuch;der Kernzentration der Bestimmung der italienisch Privatrecht sein in BA von 1942 enthalten 
abbreviated forms;24;initialism;Il CTU è nominato, con ordinanza, dal giudice, in tutti i casi in cui lo stesso reputi opportuno farsi assistere per il compimento di singoli atti o per l'intero processo.;CTU;yes;Amtssachverständiger;Sachverständiger, Gerichtssachverständiger;gerichtlicher Sachverständiger;-- der Straßenverkehrsvereinbarung werden von Gericht mit Beschluß in aller Fall ernennen  in der es es für zweckmäßig erachten  sich bei der Vornahme einzeln Handlung oder bei gesamt Verfahren beiwohnen zu lassen  
