CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
22.42	34.44	43.97	23.37	39.29	32.18	22.42	60.61	19.12	26.24	52.61	36.88	26.94	22.21	15.84	34.46	21.07	14.63	33.85	50.34	46.51	30.3	27.07	14.02
43.11	56.59	45.62	45.27	42.03	48.79	43.93	51.89	45.27	62.09	42.03	47.59	31.81	45.62	49.02	43.97	46.0	41.17	41.94	22.97	67.26	37.68	36.64	68.77
42.13	46.94	61.5	54.64	61.67	69.17	48.44	80.62	49.19	48.99	80.62	59.07	56.85	25.69	58.21	58.21	57.04	51.05	70.98	55.94	72.24	51.12	58.75	69.87
16.05	5.68	16.05	17.77	16.05	16.53	9.88	17.77	16.97	18.24	16.05	19.75	11.35	11.35	7.34	21.34	21.34	10.26	11.31	18.24	16.05	15.46	10.26	17.77
13.84	11.29	5.86	9.11	41.61	43.27	19.98	40.27	4.31	7.46	26.8	36.57	26.54	35.21	8.55	13.63	15.27	25.42	35.05	3.24	31.8	5.14	23.36	14.96
22.64	30.28	32.51	26.78	39.39	36.14	39.85	36.33	27.0	33.04	30.19	27.68	34.29	39.16	19.97	20.0	20.45	21.53	20.61	23.56	37.03	43.31	24.87	39.17
17.59	4.58	25.06	12.31	39.4	13.75	11.16	13.33	3.85	4.58	31.78	8.69	4.69	23.13	4.37	11.41	23.24	7.51	19.73	7.5	33.58	5.19	3.75	32.0
18.0	21.71	21.59	28.11	39.76	30.12	15.33	37.9	28.51	16.69	39.98	28.51	26.8	32.57	11.84	34.4	21.99	21.79	30.16	27.87	28.13	28.06	32.51	29.2
6.25	5.82	6.27	28.04	30.26	10.07	9.82	15.4	20.49	21.31	53.04	20.41	15.4	7.96	7.44	16.72	14.87	12.92	7.66	18.99	49.36	9.86	32.58	7.44
24.88	21.62	20.77	33.94	25.55	33.94	13.82	30.83	31.38	25.21	25.61	33.59	22.67	56.38	20.31	23.68	24.77	26.16	28.69	28.69	35.32	7.58	24.39	33.94
18.58	25.72	20.9	20.56	25.72	23.56	15.05	30.05	12.41	20.21	23.56	14.54	12.86	11.57	10.86	19.86	33.85	26.66	29.87	17.48	23.56	10.99	8.69	33.66
47.82	70.65	79.62	64.97	82.93	74.0	40.05	91.57	30.68	32.77	80.24	72.58	43.93	37.3	32.6	76.32	53.08	49.29	34.49	55.4	89.02	60.44	56.93	79.62
28.47	24.61	14.68	26.87	42.01	58.45	14.46	65.36	6.03	11.41	65.36	22.45	26.66	38.34	15.88	30.63	24.31	30.22	46.7	26.23	55.96	14.79	30.95	68.77
16.44	5.43	8.64	30.58	24.6	24.6	5.11	19.67	30.98	3.46	24.6	24.6	9.38	9.31	9.92	23.9	16.59	8.17	6.25	18.8	27.82	8.56	5.09	36.46
18.87	10.9	21.07	10.76	40.07	37.89	19.58	36.3	30.18	13.79	45.98	11.27	26.28	20.31	13.72	15.76	14.37	16.75	24.13	1.08	27.87	13.44	22.67	33.16
32.66	32.01	44.23	25.63	34.86	25.97	28.65	30.86	29.26	7.77	61.31	47.91	23.36	57.03	10.86	34.26	25.95	7.54	13.17	19.21	33.27	19.66	34.26	48.08
40.1	38.83	30.71	31.08	31.21	22.69	23.74	36.03	32.95	28.87	36.03	16.74	33.7	39.09	8.36	25.17	26.74	24.88	9.94	33.18	30.42	43.17	28.92	33.18
30.9	32.02	14.48	15.64	37.11	15.05	15.66	28.77	11.65	14.3	36.03	49.78	34.62	12.68	9.91	33.44	10.82	13.8	14.69	5.94	33.53	9.23	12.92	12.41
2.04	17.83	3.94	3.18	16.78	15.02	1.95	45.33	14.2	5.51	38.79	12.5	3.12	9.08	16.87	9.36	9.07	7.21	4.16	5.87	15.02	1.96	7.1	20.9
22.75	30.82	9.35	8.59	35.7	29.66	8.1	42.05	16.37	5.69	37.45	31.21	11.46	26.06	28.23	33.55	23.88	5.89	33.56	54.35	11.84	13.15	8.71	18.73
50.09	39.55	57.61	57.61	82.42	57.61	53.44	82.42	49.74	79.11	82.42	79.11	66.52	40.9	66.52	84.24	39.55	39.55	33.89	57.61	66.52	34.39	75.39	7.43
55.44	51.96	12.57	16.05	53.16	40.48	45.08	38.48	11.41	11.41	86.42	67.29	51.41	57.82	12.88	26.79	13.57	22.96	36.34	74.0	89.72	12.61	65.85	64.53
54.78	42.86	61.12	67.78	51.81	61.17	14.89	45.24	32.3	37.99	62.49	66.28	50.52	43.23	41.67	72.57	73.86	21.18	51.84	47.17	46.81	30.32	47.82	46.81
22.69	36.64	48.48	36.01	61.52	61.66	37.19	55.06	19.62	28.62	71.22	38.91	44.97	36.42	17.43	67.35	41.86	11.34	28.83	57.04	59.93	40.05	44.43	69.66
13.35	20.48	23.55	33.88	34.66	34.74	26.83	25.22	41.93	16.63	41.31	24.44	22.31	21.12	21.46	31.47	17.78	15.05	19.95	30.21	42.8	18.16	19.88	42.32
59.55	58.36	54.89	50.22	75.71	67.52	52.12	51.92	49.13	55.08	54.89	54.61	51.92	63.79	49.6	57.81	50.22	51.92	55.08	9.21	51.92	48.94	55.08	51.92
81.96	80.61	68.22	62.38	77.89	77.89	42.56	65.3	42.95	47.11	70.09	70.09	62.36	88.5	44.69	62.36	65.27	40.23	52.74	56.84	77.89	48.94	70.09	90.38
69.93	77.85	41.56	33.87	57.41	50.08	41.74	85.42	12.77	17.98	88.96	46.64	22.25	77.72	24.52	33.41	40.58	19.99	46.64	27.69	90.96	23.69	76.31	87.43
31.33	77.22	54.48	41.35	52.01	47.05	37.03	40.93	50.05	58.89	54.48	54.48	69.41	52.01	54.12	47.05	35.79	46.43	29.61	54.9	59.62	31.28	65.54	59.62
8.77	7.44	7.48	8.56	13.68	12.11	8.56	7.46	14.46	13.4	8.56	7.46	7.44	11.75	5.7	7.47	7.73	5.78	13.38	7.46	7.46	5.78	7.16	18.54
19.83	26.25	39.81	40.68	34.6	39.8	15.56	51.05	26.63	21.4	56.66	43.08	28.35	37.61	28.14	35.26	45.38	9.97	38.77	26.23	41.15	20.97	29.74	27.65
12.4	11.21	12.11	11.27	5.73	18.41	13.23	17.51	8.38	12.96	17.51	26.68	19.69	4.42	8.1	18.81	18.81	5.03	14.96	9.31	19.84	9.13	10.98	8.04
12.14	15.64	25.75	32.47	29.93	25.69	11.67	23.31	35.31	21.2	40.1	22.66	22.87	28.09	7.21	24.54	15.56	16.35	8.87	7.03	40.1	17.92	7.46	46.94
12.4	11.21	7.01	10.91	17.51	18.41	13.63	17.51	7.83	9.17	17.51	22.44	32.52	4.42	6.68	29.72	18.81	10.11	8.85	13.79	19.84	4.21	18.41	11.15
35.63	14.98	31.8	26.24	58.34	42.72	30.96	58.34	26.12	26.95	50.25	30.02	24.7	17.9	24.49	54.52	35.21	23.31	34.46	24.07	58.34	19.25	27.47	31.85
61.4	72.0	72.0	62.68	72.0	85.71	77.22	72.0	77.22	86.56	72.0	72.0	72.0	72.0	48.2	72.0	52.69	50.05	85.71	78.39	72.0	57.29	62.68	59.62
11.31	37.06	39.85	49.25	41.87	47.09	18.44	69.02	25.77	33.25	41.87	47.09	28.34	27.1	20.88	49.25	18.44	38.09	35.71	49.25	39.85	6.11	64.23	69.02
10.65	9.87	19.4	15.76	19.42	19.43	9.19	18.43	10.65	6.98	13.26	17.64	9.87	33.02	9.23	10.63	9.87	10.63	18.43	9.87	13.26	9.43	9.87	11.36
12.69	22.01	35.84	34.16	39.18	12.12	18.15	20.88	31.25	23.42	11.77	39.16	18.58	25.01	14.23	15.79	54.46	39.16	26.19	21.66	21.27	12.03	12.72	34.67
19.9	32.65	69.71	43.85	62.86	49.74	51.59	69.54	49.07	36.52	62.69	51.66	43.29	31.5	21.82	64.37	43.46	51.59	44.53	33.05	63.85	44.9	28.73	50.55
5.5	6.72	10.94	21.17	19.95	10.88	4.7	25.23	16.46	14.21	14.13	18.65	5.9	15.28	9.73	3.75	12.61	18.53	16.87	9.27	23.01	3.26	12.1	16.69
5.47	26.76	28.98	30.65	41.17	32.45	16.22	79.45	6.03	21.73	67.41	66.67	49.1	55.5	50.76	35.56	63.34	54.54	53.44	47.43	62.63	25.92	29.93	57.93
41.28	62.84	48.84	35.59	38.52	60.78	44.3	54.58	48.62	52.51	77.87	46.27	50.64	57.7	55.64	58.09	42.51	35.28	85.85	61.17	63.47	30.35	38.99	55.81
51.28	27.36	41.15	41.15	66.95	78.84	30.4	78.84	41.15	52.08	78.84	41.15	41.15	62.53	23.71	31.75	41.15	31.69	31.75	71.02	78.84	36.97	54.3	78.84
29.17	32.97	29.58	44.13	30.39	42.24	19.99	34.18	29.01	9.7	36.48	19.94	40.53	8.93	21.43	28.31	22.73	33.68	36.75	22.15	44.62	12.06	26.84	42.24
7.55	11.95	11.95	10.18	6.42	6.84	3.11	14.98	5.73	2.9	14.63	11.98	8.9	14.98	2.81	12.24	6.66	6.66	6.42	3.61	6.66	2.46	6.26	14.63
25.75	19.44	34.89	31.82	18.37	26.73	16.48	42.18	36.28	20.33	41.79	24.94	26.73	25.22	11.74	28.91	30.33	21.37	10.92	28.01	23.79	29.15	17.38	30.74
14.86	26.41	42.3	19.89	24.95	42.9	9.4	38.47	33.23	24.74	42.14	37.44	20.49	15.26	25.51	37.77	23.9	27.0	34.45	36.79	42.14	10.8	26.96	27.62
12.13	10.77	5.09	14.99	5.34	5.84	10.35	5.84	7.08	5.46	6.2	8.67	7.63	16.19	13.79	0.0	4.74	10.31	6.46	5.24	6.11	5.39	4.28	6.2
5.61	5.87	5.71	5.99	25.17	28.44	5.99	21.13	6.1	30.1	22.59	10.58	4.71	15.31	15.82	18.21	18.9	17.24	11.21	5.84	25.57	6.09	24.55	29.6
24.33	12.21	18.83	12.49	28.0	22.8	9.43	32.38	12.63	18.77	40.92	21.03	7.33	9.12	18.31	28.78	25.67	18.17	15.94	1.12	29.96	15.88	18.48	15.94
19.57	26.24	18.93	18.09	18.93	22.07	11.43	19.94	26.73	11.64	22.02	26.73	19.57	12.84	20.66	26.68	19.57	20.31	18.7	39.79	22.48	18.93	14.39	15.44
5.51	20.33	15.82	15.91	28.44	43.91	4.21	44.41	16.56	8.75	39.93	38.0	6.82	11.9	3.8	5.56	11.95	4.22	27.93	21.29	50.54	8.4	35.42	42.73
15.82	22.24	10.74	12.44	19.57	16.76	7.24	14.57	19.26	16.45	38.32	31.84	16.81	16.76	16.19	29.91	26.88	20.97	16.76	7.37	20.7	20.66	6.44	17.67
21.38	8.95	28.76	29.51	45.53	34.89	18.77	32.83	44.83	24.03	62.11	32.83	36.99	15.3	8.56	43.13	31.8	41.69	36.99	50.88	37.2	10.37	9.56	50.85
34.11	36.82	36.19	18.05	17.25	24.69	21.04	41.41	18.05	13.16	40.05	24.69	13.16	11.64	14.52	23.76	21.58	23.76	16.91	35.53	35.71	27.95	7.82	42.46
18.21	40.36	20.11	32.7	25.19	38.25	6.38	27.66	7.37	16.12	37.97	27.6	11.15	15.19	11.88	43.9	26.9	15.51	21.3	4.58	32.29	21.75	11.88	28.06
17.41	26.68	39.65	56.42	46.09	31.82	18.33	28.23	19.46	11.97	30.34	43.94	18.73	46.09	15.96	18.09	27.75	19.86	18.09	21.66	40.76	20.7	27.75	43.94
39.37	24.65	56.6	54.25	46.69	50.14	48.47	56.6	46.69	27.83	50.14	47.72	39.38	32.21	36.68	29.6	70.38	50.14	46.79	29.6	56.6	69.65	46.83	56.6
18.18	18.17	36.14	22.05	16.32	36.11	32.21	29.74	6.81	7.15	54.64	48.11	20.31	29.26	21.48	34.03	17.54	7.04	17.19	16.2	41.98	29.74	36.11	18.61
30.34	23.23	22.21	42.83	23.27	38.37	29.7	43.07	36.59	17.15	44.02	34.96	20.69	28.55	10.69	41.57	21.69	13.19	24.14	37.23	32.69	23.25	22.61	25.14
21.51	28.49	41.86	27.75	29.89	29.82	33.57	47.15	29.27	21.66	53.8	31.24	20.7	33.0	34.85	31.32	32.6	31.24	32.6	25.82	38.4	18.26	35.23	50.51
12.26	11.37	13.3	27.47	27.53	25.92	10.54	37.57	52.71	10.36	13.86	41.07	18.04	5.98	10.38	44.23	28.2	2.81	18.03	61.53	13.86	11.16	48.2	5.17
32.45	17.77	27.55	39.92	39.92	35.36	23.05	41.48	12.29	9.23	43.31	4.71	15.6	41.47	23.24	1.09	39.84	24.53	42.57	33.94	45.01	33.67	27.55	4.42
37.11	36.83	61.52	24.72	53.14	72.72	34.68	56.05	51.94	31.09	76.16	41.11	55.42	41.93	35.0	59.6	39.16	48.91	49.69	53.77	69.93	44.36	39.3	17.32
48.53	35.08	51.99	41.63	48.75	69.78	45.26	69.78	39.06	55.11	64.46	48.75	62.47	61.45	35.97	23.52	61.48	16.73	48.16	59.45	76.09	43.83	24.0	47.15
21.37	40.54	32.0	44.34	40.63	26.03	49.93	46.06	61.59	17.14	46.06	43.58	23.93	19.59	22.05	43.58	46.35	27.16	24.17	24.48	37.46	35.02	14.41	38.95
41.68	49.45	48.0	48.62	47.18	42.33	46.78	48.94	52.53	45.26	46.28	48.24	44.51	48.02	52.64	53.47	46.16	53.03	48.39	36.8	52.26	31.55	48.56	50.8
9.49	5.17	9.07	19.0	18.44	17.35	11.16	18.42	13.38	1.98	22.51	11.28	10.08	19.51	20.63	11.12	3.75	4.5	9.43	4.54	16.29	3.68	3.59	19.81
10.61	21.33	18.77	33.0	43.94	4.8	13.6	19.91	15.01	2.08	23.99	9.17	18.73	14.96	17.56	35.14	17.9	19.38	3.65	9.64	20.28	7.91	21.33	21.33
15.58	28.38	32.37	23.74	43.68	21.53	27.47	38.3	38.68	24.01	43.71	38.61	18.85	19.31	22.79	21.37	20.15	10.11	34.19	13.54	32.06	33.8	18.98	34.82
3.65	31.65	8.62	18.74	23.71	22.09	19.2	6.06	21.32	5.31	33.52	18.32	18.64	21.74	19.35	13.29	17.5	22.0	30.73	27.34	19.34	22.51	12.0	19.34
8.08	42.17	56.61	44.19	38.89	58.25	16.07	51.93	26.58	10.83	45.49	42.01	33.85	43.66	21.81	38.89	48.96	35.01	57.31	47.11	42.01	14.85	43.77	58.25
24.76	20.54	27.1	49.02	52.98	52.98	25.83	39.42	41.96	18.42	52.98	39.03	27.04	46.13	34.6	49.11	33.55	35.94	19.51	19.21	51.44	14.75	25.59	51.44
47.79	52.98	31.58	44.63	59.42	57.7	19.99	46.85	42.87	48.96	62.61	32.11	42.53	56.66	52.98	51.14	14.32	29.11	42.91	25.33	57.7	24.22	41.54	56.21
29.85	17.36	51.81	43.72	65.29	67.25	33.62	65.29	39.77	24.81	58.53	58.53	39.77	42.66	35.18	49.33	36.75	13.85	65.29	55.68	58.53	15.26	38.21	73.92
18.52	31.64	17.51	17.51	28.69	27.15	14.73	32.29	16.3	24.62	44.5	22.79	14.73	25.28	23.42	20.71	32.29	27.15	29.11	21.26	28.48	17.86	27.88	17.1
8.89	29.26	39.01	27.44	48.86	28.92	53.17	40.29	40.29	9.46	48.86	48.86	62.98	26.1	31.54	48.86	39.01	38.14	40.29	15.26	48.86	26.36	48.86	48.86
23.64	23.45	25.07	25.23	27.3	33.73	19.6	35.09	21.73	13.5	33.94	32.26	20.8	27.87	15.64	31.52	22.38	16.27	24.44	10.18	35.07	16.94	23.14	26.53
25.62	26.23	45.03	16.26	43.86	30.71	11.43	30.71	24.34	15.38	53.07	16.17	17.21	16.0	42.78	41.53	40.39	38.31	27.68	53.87	52.02	23.5	43.81	16.65
27.62	33.97	32.2	35.13	76.37	43.59	39.79	43.59	31.48	9.94	35.73	32.67	32.2	32.67	24.64	32.2	39.3	35.64	35.91	46.58	57.07	36.26	35.03	43.59
11.32	6.63	13.88	13.72	36.47	13.88	27.75	30.78	33.22	25.94	16.12	9.6	21.29	34.74	20.91	29.22	10.65	22.05	23.94	11.62	28.44	16.69	15.75	31.78
29.85	45.77	12.58	45.08	44.34	21.49	11.15	20.47	9.23	10.11	32.6	14.24	14.24	31.53	13.33	15.96	12.58	13.22	12.9	15.6	44.34	24.49	14.24	44.34
22.72	17.13	33.45	29.18	43.53	42.18	18.29	67.14	24.0	25.88	43.53	50.04	29.35	36.41	19.2	23.52	16.5	10.01	26.14	29.19	61.79	18.36	20.79	41.69
24.78	3.61	31.84	20.45	21.32	38.63	27.57	27.54	23.98	22.3	50.55	23.58	25.06	36.72	38.88	26.68	24.78	22.38	25.29	19.35	20.87	21.56	28.8	16.84
13.43	13.89	29.93	42.83	37.04	28.3	16.8	35.76	20.58	20.58	32.89	29.9	35.69	43.24	18.59	40.26	20.58	19.12	18.59	46.52	27.05	30.81	15.34	27.23
23.38	51.03	29.17	21.36	41.32	41.32	57.82	33.98	17.78	22.29	66.81	41.35	41.35	56.39	36.68	41.35	41.35	21.3	6.1	48.41	48.79	59.75	48.26	26.11
18.61	16.75	45.3	54.48	53.2	60.29	30.03	42.08	34.4	32.29	33.8	50.34	52.73	30.67	24.9	49.44	47.7	55.79	37.07	37.47	42.8	23.41	60.67	37.81
40.68	30.85	78.59	78.59	69.41	59.57	20.06	59.57	58.16	35.22	58.85	66.61	78.59	73.63	19.91	48.8	19.88	14.42	46.89	91.55	59.57	46.96	66.61	48.8
17.88	29.41	39.31	45.72	18.09	46.26	45.07	25.21	32.59	46.64	30.33	23.84	32.59	11.09	32.42	20.36	33.44	63.94	19.16	18.12	29.98	33.52	19.16	33.49
17.17	20.95	7.1	7.43	16.03	16.93	6.54	28.74	10.37	23.44	12.1	10.96	26.53	9.22	8.7	15.05	18.25	2.85	16.83	3.82	19.37	9.38	28.34	23.77
25.38	18.22	13.22	20.88	28.1	16.13	26.68	24.83	23.42	32.28	28.1	24.83	24.83	16.92	20.98	17.84	25.38	15.08	24.83	16.13	24.83	20.88	23.62	28.49
36.57	64.14	46.63	54.6	85.91	85.91	7.93	89.85	70.93	59.68	89.85	85.91	44.83	27.12	9.56	60.23	33.04	35.7	51.99	20.69	85.91	35.15	29.93	75.39
20.29	24.77	21.23	31.24	20.62	36.66	16.3	19.38	19.8	29.82	11.33	36.66	41.89	13.79	34.48	31.24	35.14	10.31	28.39	16.3	18.43	18.88	31.32	31.24
47.4	50.07	26.31	64.35	51.71	52.13	39.16	50.43	46.95	39.44	55.91	64.35	63.14	8.12	52.96	43.27	48.98	34.23	53.0	71.56	64.35	33.56	52.93	50.65
35.65	20.55	17.85	38.49	41.28	39.95	7.05	18.15	31.02	4.18	47.17	35.95	26.02	4.08	30.16	33.39	28.1	4.9	24.36	15.5	34.52	14.08	18.49	28.3
23.29	39.42	25.54	8.77	47.05	36.19	43.52	65.03	40.05	10.98	40.05	40.05	36.92	34.37	19.41	40.05	56.55	45.23	27.1	32.76	65.03	60.29	26.51	40.05
28.38	28.78	41.3	22.36	25.06	33.0	39.32	71.71	55.93	43.39	36.05	34.33	25.94	30.66	28.22	36.91	36.91	11.03	54.13	45.67	40.24	23.13	56.55	35.14
68.03	52.48	77.18	50.12	68.03	68.16	45.48	78.16	69.66	54.23	79.46	63.85	67.12	52.35	44.73	65.3	52.07	63.63	60.3	47.6	60.23	66.36	72.67	70.91
32.11	54.25	38.85	34.55	49.81	37.36	53.06	59.07	34.47	35.85	59.07	54.9	34.55	31.92	34.76	61.55	50.57	33.65	47.31	31.34	51.31	46.57	47.31	37.95
15.09	28.13	22.46	17.42	28.85	27.11	9.03	30.08	24.18	14.94	27.46	29.24	28.18	18.9	23.77	28.44	19.92	22.1	28.13	13.22	22.8	20.38	25.59	29.62
20.16	24.22	35.88	15.45	46.09	34.84	14.97	37.2	18.56	17.06	48.28	36.14	13.51	27.53	33.95	41.04	15.21	17.54	5.42	43.13	60.02	25.66	28.58	27.5
31.62	22.01	14.71	28.71	25.78	13.85	19.57	26.32	10.98	21.48	52.3	39.18	30.65	17.47	33.78	31.25	37.15	14.72	14.92	25.75	37.15	28.34	28.71	17.08
26.77	20.09	41.56	41.56	25.58	31.24	5.98	31.24	32.14	7.12	25.58	20.23	33.3	29.82	13.33	31.24	17.27	15.73	35.14	38.61	31.24	24.18	18.49	27.27
21.54	22.01	14.71	20.5	48.96	26.41	23.92	14.67	13.84	16.47	26.32	40.29	28.34	17.04	28.34	26.95	23.3	15.56	10.7	24.38	48.96	27.36	28.34	48.9
37.22	19.68	30.28	9.74	34.85	44.16	31.75	42.52	43.66	21.8	43.66	19.85	16.38	15.63	15.63	36.04	34.9	12.49	24.82	16.07	31.45	18.88	20.01	9.7
2.58	2.86	8.23	6.99	6.99	4.55	2.58	15.4	5.54	2.46	4.97	4.55	2.84	8.84	2.7	6.65	2.7	2.84	2.58	25.95	6.99	6.99	3.21	4.89
28.8	13.9	10.92	27.67	23.87	19.99	17.47	27.13	27.28	9.56	12.65	26.06	22.3	19.7	24.68	21.38	26.06	11.64	35.22	39.59	29.96	20.6	36.32	21.37
5.22	16.87	1.97	12.1	18.81	9.09	2.96	21.07	8.92	1.67	23.33	12.48	3.58	3.26	9.47	3.45	21.85	4.09	3.62	19.97	24.01	1.77	9.71	14.33
7.6	8.04	9.4	9.4	9.61	19.12	13.16	12.16	22.06	15.08	15.94	27.98	22.06	18.81	12.69	12.69	18.4	22.06	22.06	13.16	18.46	22.06	22.06	22.47
19.78	29.0	44.27	54.07	56.96	72.73	34.17	58.63	56.96	33.02	61.22	71.89	36.85	51.11	63.89	69.04	55.04	30.99	42.41	41.46	64.7	33.59	34.62	64.43
23.38	25.59	6.55	7.24	14.89	19.74	22.45	28.43	13.15	10.37	22.29	5.23	17.63	13.82	5.86	6.55	5.92	18.5	14.34	22.58	14.02	6.04	16.43	17.14
8.09	7.45	14.5	16.17	15.58	14.99	4.86	15.82	19.26	18.11	36.42	8.84	8.36	8.55	7.23	8.4	14.99	7.93	8.98	1.38	15.56	8.09	15.91	8.36
10.41	32.04	23.34	36.27	42.5	42.5	29.37	71.0	37.06	16.39	43.25	43.75	30.61	20.81	39.88	42.75	44.01	45.32	41.87	34.26	43.25	32.94	43.75	57.81
13.87	9.33	11.78	21.22	25.2	30.89	3.44	23.46	22.62	25.8	25.17	25.43	18.22	4.46	19.23	24.86	27.28	9.98	14.61	1.21	20.64	10.6	18.36	24.86
17.6	21.56	42.34	48.04	42.86	38.89	19.6	51.39	39.17	31.45	51.39	57.83	24.03	15.82	15.19	50.9	47.03	8.86	17.03	35.48	52.17	41.17	47.03	54.04
21.13	33.51	60.77	83.39	35.53	76.34	77.25	41.22	70.05	33.95	41.22	60.77	53.57	47.86	41.58	35.53	60.77	26.46	40.75	41.22	60.77	35.53	21.57	58.39
30.38	32.11	46.87	52.22	51.03	71.05	36.19	27.57	52.22	33.49	51.03	51.03	30.38	49.85	43.01	68.53	44.98	44.98	46.87	30.41	44.98	49.85	49.85	38.33
12.21	16.74	5.52	11.16	11.52	11.04	10.27	27.13	12.63	19.96	29.91	13.55	27.13	7.39	17.79	23.44	29.51	7.65	18.37	10.45	28.82	11.16	42.34	24.53
29.69	21.54	21.06	27.91	29.73	22.27	21.56	27.31	31.17	26.01	39.21	13.82	25.61	25.72	23.74	34.62	15.8	23.15	22.12	25.11	34.6	25.8	33.25	25.44
40.73	46.19	58.19	66.25	52.75	68.06	44.17	56.69	50.63	39.19	70.69	57.79	32.57	34.38	49.59	62.76	58.53	42.17	49.79	46.24	69.19	17.25	35.69	55.42
6.94	3.58	66.38	53.19	62.69	76.25	33.52	79.66	53.19	7.54	45.42	20.8	20.31	20.95	14.03	32.59	30.51	28.98	53.19	32.93	44.52	15.52	22.52	20.8
20.35	20.35	31.25	30.84	50.73	39.42	36.52	56.56	7.41	28.82	56.47	45.02	37.14	30.17	29.67	30.0	27.5	24.58	32.01	15.84	56.47	19.19	28.5	56.47
31.41	27.59	37.62	51.51	46.86	31.41	19.97	50.8	29.45	21.66	61.01	38.62	25.42	35.44	17.13	32.06	50.58	17.95	48.77	30.04	54.79	32.17	30.73	42.38
37.9	19.53	41.36	35.24	54.25	53.01	34.45	66.49	50.49	51.29	61.47	53.04	50.08	30.55	41.73	51.67	45.84	38.24	39.1	31.86	64.01	23.85	47.54	62.21
33.39	35.54	33.85	40.21	66.33	57.59	27.46	44.27	20.88	31.81	52.69	66.33	39.39	52.69	7.59	41.95	37.84	39.63	43.16	54.6	52.69	8.95	9.35	32.54
23.23	9.4	34.12	57.23	18.08	35.01	17.35	33.2	8.91	14.84	15.53	8.91	8.91	34.08	12.42	34.12	12.4	9.26	15.57	33.85	15.53	9.26	34.12	8.91
28.27	22.58	19.71	30.63	42.13	27.82	30.19	44.13	20.05	22.46	22.1	25.47	24.34	23.67	18.85	23.69	23.65	20.01	23.65	35.77	32.79	15.65	36.94	34.19
25.55	22.92	20.01	24.26	34.21	24.91	19.25	42.08	21.66	16.83	23.14	22.58	24.24	23.65	17.46	23.69	20.3	20.92	32.32	43.52	33.16	19.12	28.82	26.29
11.22	28.08	10.2	26.79	47.46	27.62	11.29	38.91	26.96	26.31	40.7	44.5	29.68	55.14	9.49	33.01	40.7	26.41	22.7	19.41	35.17	9.05	19.81	34.15
67.03	67.03	46.6	67.03	46.6	46.6	42.5	42.5	67.03	42.5	42.5	42.5	42.5	42.85	46.6	42.5	46.6	46.6	33.65	48.44	46.6	67.03	67.03	42.5
24.2	27.98	25.72	5.61	37.23	32.03	4.39	36.52	8.09	7.49	38.92	21.31	8.55	18.88	25.39	29.86	19.72	29.15	21.22	24.12	32.03	14.52	20.19	24.44
23.74	20.6	23.74	12.63	57.28	40.37	35.24	41.96	33.62	24.17	30.26	33.0	50.66	31.71	31.09	36.33	53.42	38.76	34.94	23.76	39.37	29.23	33.9	29.1
28.69	52.05	41.66	47.0	52.05	45.89	19.33	54.48	51.18	20.29	60.1	47.0	39.79	18.56	32.14	73.44	47.72	22.48	26.73	10.41	47.0	24.83	53.87	67.12
23.6	31.83	34.2	24.01	21.54	29.06	16.63	42.07	17.77	27.11	27.48	32.06	32.88	30.63	5.26	35.85	27.27	19.82	17.84	20.06	28.23	30.1	12.39	34.2
75.39	68.7	71.4	60.2	71.4	52.64	56.06	75.39	38.27	60.23	71.4	71.4	49.8	71.4	71.4	71.4	71.4	49.8	49.8	61.69	71.4	57.83	71.4	71.4
29.43	30.09	26.45	25.11	41.62	34.46	8.88	62.5	23.21	27.96	42.52	21.94	27.98	27.5	28.43	34.0	24.67	19.59	17.16	41.22	45.0	5.93	32.45	35.18
31.28	43.83	41.9	46.77	22.33	38.97	21.23	20.82	8.11	9.17	32.04	20.88	9.64	16.56	42.6	46.77	22.33	12.06	31.28	21.51	22.27	29.82	30.61	21.23
24.9	20.09	9.89	9.37	33.01	24.63	8.01	32.46	7.75	7.61	24.78	16.0	8.01	29.21	6.32	9.89	24.02	2.98	7.25	42.46	23.88	9.73	7.19	9.66
27.08	38.33	38.38	34.61	34.99	31.07	25.44	39.27	34.99	27.97	40.47	30.01	40.47	32.62	28.04	40.47	37.04	25.63	31.07	35.14	40.47	40.49	39.35	17.17
50.32	52.56	55.76	56.79	67.04	69.75	45.45	71.92	35.72	33.04	74.62	60.05	47.54	61.39	46.16	60.01	42.08	32.08	48.96	50.78	69.75	40.44	46.87	63.22
10.15	10.28	11.13	11.13	11.13	12.86	7.41	10.48	14.2	11.46	16.58	14.35	12.69	11.93	8.83	10.55	13.04	11.45	11.13	18.69	20.73	12.99	9.47	12.86
78.39	71.79	58.75	70.33	75.81	76.51	32.83	76.51	60.33	65.48	76.51	75.81	48.78	67.63	36.17	67.01	76.51	32.24	38.29	67.63	70.33	31.59	70.03	76.51
