CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
26.84	5.54	46.24	48.09	64.31	56.33	48.09	72.65	45.45	26.77	72.65	65.08	47.21	17.55	36.0	50.69	54.48	32.04	61.29	48.09	60.53	46.1	57.14	80.32
58.58	50.22	76.66	31.45	85.92	78.53	33.74	53.02	50.18	64.48	56.0	69.1	37.86	17.93	36.68	0.02	59.05	67.41	30.85	56.48	44.3	30.05	32.97	25.03
57.75	12.73	39.32	41.87	23.69	41.87	14.53	25.77	31.47	36.45	41.87	41.87	12.85	57.75	7.68	25.77	18.44	17.31	12.31	14.52	41.87	12.67	38.99	25.77
18.26	30.47	38.81	45.81	60.92	62.06	32.96	47.84	35.44	39.26	47.84	31.09	34.81	45.85	41.17	40.71	39.26	53.64	33.0	33.99	47.84	27.38	33.51	46.43
10.38	17.68	9.56	8.38	10.38	10.66	11.64	10.08	10.38	10.08	10.38	10.66	11.64	6.23	7.31	9.75	9.63	9.31	10.08	36.01	10.38	17.82	9.63	9.09
10.62	28.38	37.78	36.49	44.65	23.77	15.37	18.2	42.6	33.27	39.95	43.86	27.72	19.31	13.02	20.92	24.27	8.55	39.75	25.52	40.03	27.34	20.64	31.68
25.19	43.31	27.6	24.69	22.54	21.6	21.07	23.1	34.88	14.9	29.94	20.66	33.94	19.31	26.72	25.95	25.95	24.98	21.07	27.34	21.59	29.22	13.61	13.56
13.81	26.14	33.71	18.88	16.13	27.25	9.01	29.22	13.29	30.47	19.54	40.7	25.12	22.53	11.88	26.96	22.85	25.11	13.95	38.03	23.56	16.52	21.8	32.39
15.56	13.01	35.75	10.27	25.8	25.38	4.6	47.61	8.52	4.71	58.02	10.88	8.19	13.79	36.38	46.09	29.15	5.61	32.53	24.14	48.83	16.21	18.0	38.83
24.43	34.43	18.57	16.36	40.31	48.3	14.76	43.73	8.16	28.73	42.8	34.79	40.37	14.02	12.52	35.19	11.43	6.07	21.47	17.84	39.69	18.42	57.94	33.37
39.07	45.55	47.71	29.06	47.71	35.05	53.89	47.71	53.89	35.31	42.48	47.71	39.07	24.29	39.8	50.25	50.25	44.77	56.33	32.11	50.25	12.44	37.59	13.92
40.97	43.81	65.81	40.14	65.06	77.13	52.73	66.58	42.41	38.53	77.13	51.2	45.31	60.13	16.43	57.83	60.95	54.71	44.76	25.41	86.46	34.7	44.52	54.41
40.84	26.77	14.53	15.76	52.69	28.63	25.13	21.8	6.98	27.47	57.16	41.63	19.42	7.12	47.42	22.34	34.48	22.74	13.52	48.44	41.86	9.37	24.77	73.52
49.74	61.63	49.74	45.26	49.74	45.26	45.72	49.74	45.26	76.12	67.03	45.72	30.04	30.04	7.14	41.25	42.12	59.15	41.25	38.72	61.63	38.72	42.12	61.63
9.62	4.13	32.7	14.22	13.05	21.38	2.91	17.87	7.42	6.18	29.72	33.66	9.63	3.63	6.72	21.85	31.84	24.56	21.98	12.53	36.86	6.56	4.81	8.71
34.27	40.22	46.59	29.97	54.5	64.15	42.43	44.35	43.78	41.83	32.47	53.56	52.7	13.85	16.16	55.25	39.26	28.15	36.0	66.13	61.04	43.97	19.84	64.87
15.66	15.26	24.65	11.67	14.79	27.06	4.95	47.05	16.42	18.25	37.73	19.74	16.52	25.41	16.76	24.89	10.57	21.97	25.97	13.28	52.77	23.56	8.3	38.39
9.29	43.8	10.73	13.35	24.38	13.35	10.73	46.92	47.5	42.73	21.72	52.54	13.13	26.92	3.74	10.73	13.13	38.16	47.5	33.01	39.28	4.03	13.35	24.38
30.87	24.46	27.45	39.17	33.01	48.44	28.24	49.52	33.45	17.63	56.41	47.58	26.44	30.62	17.92	31.97	28.46	20.67	30.87	33.9	36.55	24.78	36.55	35.96
19.64	23.46	33.57	20.9	10.55	70.71	17.54	33.57	31.24	31.24	33.57	21.36	17.54	18.58	10.51	10.55	18.04	5.52	78.25	41.11	70.71	14.99	9.44	77.26
30.19	30.9	12.04	34.32	36.41	41.62	33.15	41.62	24.81	20.8	37.31	22.5	26.14	5.02	28.55	40.65	34.18	20.59	19.66	13.35	35.61	32.47	36.41	35.61
27.24	30.39	13.7	24.58	24.13	12.65	10.48	12.08	11.08	11.45	27.5	13.52	11.92	11.47	13.75	11.59	25.54	30.85	12.08	11.83	12.83	10.39	12.41	29.18
32.59	27.61	14.85	28.57	13.46	46.49	17.52	35.63	36.2	35.52	25.36	48.69	36.08	7.92	12.09	40.72	33.65	5.02	40.38	23.02	62.14	40.11	46.31	81.35
53.19	55.22	78.4	68.04	64.87	68.04	42.12	73.2	60.94	65.41	73.2	72.51	64.94	60.83	47.46	73.34	59.74	56.6	57.95	32.94	82.52	55.1	50.36	40.48
28.09	40.94	33.68	34.79	41.82	32.05	19.89	32.49	27.29	23.77	35.44	41.82	19.89	16.81	32.7	25.35	38.33	25.35	20.36	40.79	31.93	38.33	30.94	31.93
62.47	75.91	41.35	80.55	75.91	38.31	45.51	62.44	39.04	38.66	62.44	38.97	57.18	19.86	47.51	57.18	70.4	41.35	66.78	20.76	19.86	46.3	45.37	51.92
28.02	59.83	41.1	30.5	33.61	28.57	45.3	50.69	48.9	32.36	48.62	47.0	19.97	32.46	57.02	49.17	36.82	19.86	53.8	43.21	34.27	22.37	56.55	47.24
38.12	44.25	42.71	41.15	31.47	36.45	32.28	58.48	36.54	52.45	50.8	35.31	36.65	43.9	45.13	32.49	46.91	58.9	45.98	36.17	62.86	30.74	61.0	68.87
48.02	40.51	48.4	20.55	49.72	53.68	18.54	41.94	26.64	23.27	29.73	52.41	53.57	49.74	37.7	39.79	35.72	51.98	26.46	25.35	41.17	29.25	33.51	38.3
32.92	32.66	50.82	36.03	58.91	67.72	24.77	84.83	39.8	30.83	84.83	88.95	48.02	22.11	37.84	44.01	36.26	39.64	35.03	44.36	84.83	31.12	35.03	47.79
8.89	40.9	43.67	63.4	43.67	63.4	63.4	43.67	43.67	43.67	63.4	43.67	19.1	9.67	63.4	63.4	43.67	43.67	63.4	15.73	63.4	8.89	43.67	43.67
40.14	54.0	52.73	58.23	65.77	62.86	19.04	52.8	22.91	29.25	81.67	56.4	45.56	43.89	26.93	65.66	41.82	26.61	41.82	47.03	81.67	25.71	56.4	67.44
41.57	25.55	29.76	35.05	29.76	33.1	13.3	37.11	55.6	15.85	73.75	23.97	44.54	14.58	42.62	34.37	22.16	38.52	48.08	15.67	61.23	14.31	39.82	58.39
35.41	27.38	67.81	15.84	76.12	53.34	11.64	37.6	42.95	53.34	76.12	45.72	43.33	76.12	42.31	67.81	11.64	10.22	46.89	18.48	53.34	23.42	39.38	100.0
30.22	55.65	50.0	58.28	55.59	74.48	5.01	69.78	54.18	33.16	76.81	71.01	61.6	43.53	20.82	51.82	67.12	39.54	42.05	39.37	60.16	38.66	42.07	76.81
39.83	49.74	50.17	49.74	49.74	50.17	39.83	49.74	49.74	49.74	49.74	49.74	49.74	36.62	49.74	35.42	39.83	49.74	49.74	49.74	49.74	31.82	49.74	49.74
26.28	31.45	33.95	44.81	32.35	14.17	38.92	11.09	19.32	20.34	25.46	9.08	47.17	29.71	53.22	31.09	20.66	35.3	54.48	31.81	20.92	26.95	44.37	34.6
37.23	63.67	37.04	46.95	47.5	39.39	25.4	21.96	30.62	28.11	32.5	76.96	29.21	9.22	23.02	27.46	21.78	21.97	30.41	42.33	64.93	46.1	30.85	55.87
12.08	36.62	32.67	21.5	46.57	42.17	13.83	73.88	13.98	11.81	61.84	32.62	14.01	52.99	15.06	25.82	21.29	11.61	22.36	9.06	52.99	15.72	29.47	49.39
28.12	32.81	37.03	33.17	73.83	56.49	17.79	82.07	35.93	41.73	63.66	38.76	43.71	37.03	30.84	43.71	37.29	18.76	56.49	39.92	62.57	42.17	25.0	59.76
25.25	21.33	28.96	34.79	45.54	47.17	23.51	37.41	20.38	36.98	27.41	35.36	4.3	25.22	40.96	27.41	34.25	39.94	35.36	23.98	42.54	22.99	29.49	28.14
5.7	4.13	12.94	36.72	18.9	28.58	4.8	48.14	18.56	6.59	40.88	21.63	9.87	35.96	6.52	6.21	20.17	21.02	16.35	4.31	32.47	5.81	12.83	16.05
6.35	6.12	34.43	37.57	33.87	32.59	4.03	64.86	9.15	5.71	45.77	13.26	6.76	40.42	7.43	19.36	24.65	8.49	15.82	4.28	51.2	9.73	6.21	60.81
21.2	29.85	100.0	21.2	65.8	65.8	44.83	65.8	65.8	65.8	65.8	53.48	54.11	21.2	100.0	65.8	55.55	65.8	65.8	31.46	65.8	65.8	65.8	100.0
26.24	23.9	58.52	26.24	70.77	64.87	55.79	84.92	60.53	40.87	70.77	57.7	42.59	47.21	36.87	70.77	48.46	51.09	57.7	39.42	84.92	48.46	37.26	63.84
21.83	55.5	37.19	50.16	44.63	39.51	43.25	52.81	35.36	21.97	39.12	49.74	33.07	6.71	24.8	30.07	9.32	16.38	40.02	40.96	56.63	18.67	23.81	55.15
37.58	42.82	68.02	36.3	64.63	68.18	53.85	49.56	56.75	50.5	64.63	76.09	54.04	33.36	44.21	70.38	39.37	42.05	47.63	35.73	50.7	46.43	38.42	40.02
54.37	19.67	69.98	51.53	77.44	40.53	18.92	77.44	46.05	31.54	49.13	57.96	8.89	29.19	18.21	40.53	39.65	18.65	31.61	12.66	77.44	37.95	33.89	16.06
4.9	7.44	9.1	5.09	57.58	45.47	7.95	53.28	9.88	10.57	46.37	6.64	7.73	5.99	10.69	53.08	2.86	10.52	6.96	7.66	46.37	10.83	61.0	53.08
7.49	17.41	18.03	12.35	36.44	21.84	8.07	24.36	10.64	11.94	31.49	15.59	5.57	16.11	11.3	10.33	7.25	5.92	10.05	36.44	24.36	9.15	17.29	10.25
32.16	30.13	50.5	38.22	50.5	46.3	14.91	22.53	12.18	16.89	24.57	23.83	34.86	10.43	23.69	30.94	21.29	22.05	25.83	46.3	43.89	29.74	50.5	37.38
41.27	32.59	43.77	39.89	43.73	55.8	30.43	56.89	36.18	24.0	57.37	47.58	42.31	42.72	33.85	39.07	39.48	45.29	40.12	50.98	60.92	34.72	50.61	59.3
18.85	23.6	32.02	24.45	48.83	42.8	25.38	36.06	36.52	15.95	33.18	23.6	22.8	48.34	17.0	28.81	33.18	36.99	28.81	28.2	50.79	21.97	33.64	33.18
25.21	48.33	21.4	100.0	100.0	24.71	48.33	22.24	22.24	66.52	100.0	22.24	100.0	39.46	43.75	80.71	23.0	8.13	11.02	22.24	100.0	35.08	80.71	22.24
42.39	39.45	53.31	33.9	53.18	43.47	24.52	43.52	40.24	17.46	43.52	53.18	29.01	52.71	30.23	53.18	27.48	22.58	24.43	53.36	43.52	29.37	29.88	43.52
15.47	10.66	18.44	13.32	18.44	11.45	12.51	33.81	15.23	3.17	14.63	17.31	13.11	12.11	11.76	18.44	29.15	20.4	9.36	13.58	61.48	14.46	12.51	18.44
51.31	52.05	49.83	51.31	52.05	42.66	15.92	49.83	37.74	26.94	55.04	51.31	27.75	48.15	15.64	35.35	51.31	33.46	42.66	37.95	47.79	33.17	14.27	52.16
21.66	21.23	21.66	14.96	47.55	2.27	23.42	42.26	15.42	12.93	68.98	38.46	7.29	26.63	20.7	22.72	20.12	28.69	15.36	23.15	75.17	37.6	25.19	54.64
50.92	41.29	75.91	61.36	91.55	68.69	34.83	68.69	70.2	43.32	66.61	53.71	40.97	12.3	56.5	58.53	26.12	24.54	65.29	80.06	68.69	70.94	61.16	56.5
18.49	34.25	36.34	39.71	58.51	56.82	31.71	26.14	43.55	45.94	48.53	46.09	41.93	11.09	47.88	29.19	28.14	70.91	35.95	20.13	29.98	23.27	32.96	59.44
17.17	20.95	6.62	15.68	9.43	10.52	9.77	16.93	13.25	8.49	11.78	15.12	5.08	6.06	9.07	16.95	14.68	9.09	16.03	3.38	12.1	10.04	15.1	16.35
24.21	32.38	61.05	54.24	54.24	61.05	33.89	54.24	61.05	41.21	54.24	54.24	40.33	80.03	54.24	61.05	40.33	46.89	40.33	54.24	54.24	16.94	40.33	54.24
14.0	41.96	51.44	83.37	58.35	70.62	53.75	25.92	61.83	47.29	25.92	75.4	47.29	28.76	39.2	44.04	36.4	42.38	79.63	57.74	70.62	63.68	66.67	74.91
43.41	52.11	44.36	40.29	46.7	51.64	30.92	52.91	41.34	24.51	52.86	33.88	30.25	21.44	47.82	49.02	20.1	29.41	35.67	17.0	58.41	22.19	26.94	59.74
31.2	29.97	34.87	47.58	31.82	33.13	36.21	36.95	31.82	49.03	31.82	18.04	36.42	32.08	40.1	38.17	31.56	6.49	30.62	50.63	33.13	34.87	42.99	29.19
11.02	5.81	5.02	10.02	8.82	10.02	8.19	5.86	5.84	8.64	8.94	11.71	7.88	11.22	6.67	10.6	3.89	6.72	6.66	8.52	6.03	10.27	8.23	5.86
6.39	8.84	34.47	22.12	33.13	31.65	26.06	29.26	29.61	12.79	31.65	12.77	12.96	12.02	11.82	21.48	13.5	20.54	14.65	20.77	31.65	4.75	22.0	14.74
73.83	76.23	39.96	46.99	57.27	49.19	52.88	44.61	51.55	27.0	49.19	68.94	68.94	84.83	33.0	44.61	64.57	39.96	39.96	68.94	49.19	44.61	50.62	49.19
25.73	21.53	59.81	37.01	51.3	61.19	55.22	48.33	18.4	44.62	51.3	47.82	27.49	34.86	49.95	33.93	33.53	27.62	38.95	45.2	51.3	36.83	38.8	57.76
43.46	49.84	48.3	50.05	52.74	53.18	28.27	44.33	48.5	59.3	53.8	53.48	35.43	20.46	31.73	48.31	46.06	42.39	51.08	41.63	52.44	47.99	43.16	50.29
15.36	28.13	22.8	19.71	30.02	27.46	21.19	27.46	6.98	20.67	30.02	27.46	31.56	7.17	12.15	29.62	20.9	21.59	26.49	21.63	27.46	20.69	25.94	29.62
29.55	20.32	13.27	13.29	18.56	16.1	22.06	31.33	20.58	18.28	39.4	15.86	38.15	21.23	22.8	19.52	33.99	18.79	31.65	29.1	50.65	29.04	35.03	20.02
2.34	2.61	6.01	25.51	30.12	20.33	3.99	9.31	17.83	16.43	20.34	6.05	16.69	5.12	22.0	4.21	6.51	25.51	28.55	4.45	37.97	1.98	19.01	47.38
37.39	26.15	15.87	6.78	37.5	37.5	6.48	9.26	27.88	6.13	40.64	13.7	32.39	13.12	13.52	31.75	13.99	9.85	12.99	37.5	51.12	13.31	6.13	37.5
46.06	22.01	16.68	12.52	28.71	14.04	21.68	14.72	16.65	11.17	28.34	18.26	30.65	17.47	33.78	25.67	43.78	30.45	16.65	26.13	28.43	28.34	38.11	15.57
52.7	37.63	71.0	20.6	77.87	75.32	53.56	66.26	69.62	61.54	62.88	71.65	37.83	48.21	66.58	81.95	70.18	47.42	64.9	63.01	75.32	54.03	74.66	81.28
29.98	10.34	54.34	56.24	54.34	54.34	18.27	54.34	54.34	39.75	54.34	24.71	25.99	58.68	17.55	54.34	40.4	40.4	37.6	47.59	54.34	48.99	35.22	54.34
61.59	62.93	32.88	38.46	68.43	62.28	45.49	40.9	63.3	31.77	63.22	13.21	47.64	10.85	40.75	53.49	72.19	18.79	29.4	60.33	80.22	39.46	77.89	60.38
24.26	17.78	13.12	31.9	36.08	29.38	5.73	59.69	15.91	6.78	59.69	29.38	22.37	13.26	12.47	36.08	33.19	7.58	11.53	9.38	40.6	14.61	22.87	70.71
36.33	38.31	11.53	11.35	50.3	48.06	24.52	50.3	42.81	40.49	52.76	48.06	25.17	2.64	32.84	38.69	20.62	16.25	20.26	50.3	53.41	21.68	36.33	53.41
20.27	13.9	10.92	27.81	19.52	27.36	6.05	22.3	21.95	9.79	17.44	19.8	33.96	19.7	22.91	19.8	24.01	10.17	33.82	27.84	40.85	20.6	40.16	27.83
5.5	9.99	5.05	13.52	28.5	14.71	19.54	12.99	9.99	15.06	37.58	27.23	24.54	5.19	7.73	26.24	13.52	14.3	14.3	28.14	12.75	29.62	11.61	28.3
62.64	59.2	85.41	85.41	82.61	88.41	57.18	82.61	26.12	54.19	72.51	40.68	55.02	3.79	23.34	76.49	68.02	62.78	40.14	67.26	82.61	57.18	50.45	84.67
23.38	25.59	18.5	14.42	21.54	15.05	32.59	23.26	13.9	22.29	20.38	10.33	14.9	14.61	20.29	28.62	12.35	12.37	25.17	25.9	21.81	6.65	18.28	24.34
31.7	37.66	26.24	26.24	28.09	32.27	35.44	25.91	16.96	28.9	28.46	40.55	20.96	30.55	40.71	33.04	27.72	18.88	19.21	11.55	26.24	33.31	33.13	31.25
48.08	55.88	58.17	34.37	60.85	55.45	45.56	54.42	52.89	44.82	63.72	55.32	54.05	47.91	42.03	53.85	45.97	54.61	52.31	60.75	55.42	43.55	52.73	56.35
20.2	28.3	44.4	45.24	64.88	55.71	21.47	64.88	32.37	40.53	87.02	68.5	49.53	12.86	31.24	56.79	26.13	24.02	50.39	29.42	87.02	39.76	38.07	87.02
21.89	44.57	35.66	25.76	47.12	60.97	16.39	61.71	58.66	33.99	68.22	40.67	58.24	46.65	32.49	39.39	46.73	68.22	50.51	32.22	57.54	50.83	64.64	58.72
8.84	9.03	8.24	11.25	15.58	33.69	11.76	54.31	11.07	24.77	49.31	19.28	9.0	21.19	8.6	14.06	24.95	11.42	14.04	12.4	41.41	14.52	25.62	22.7
28.69	39.24	56.0	73.9	59.61	41.49	40.49	100.0	49.49	74.09	84.53	43.43	56.69	43.77	38.61	46.43	59.61	34.85	59.46	46.94	43.43	41.49	46.43	61.48
26.3	43.48	49.22	47.39	49.22	41.8	32.39	54.75	34.7	31.35	65.24	39.57	33.3	15.73	30.47	48.96	45.29	32.78	52.7	19.12	52.12	40.6	40.73	53.85
40.87	42.73	5.82	23.15	50.67	32.51	24.52	33.77	10.17	47.92	31.58	40.81	40.81	11.57	23.55	32.65	46.33	23.92	44.53	49.08	33.89	11.35	46.52	42.18
4.48	23.24	48.14	24.81	48.95	55.13	23.21	42.84	48.82	30.12	55.88	50.1	34.77	10.92	12.07	56.63	26.6	19.76	30.47	24.08	35.84	34.32	16.97	37.16
44.53	36.88	44.86	25.9	46.05	62.98	38.5	46.05	62.98	62.98	62.07	46.05	62.07	36.62	44.82	62.98	62.07	45.72	100.0	39.36	62.07	49.13	62.98	62.07
47.78	47.9	57.61	45.47	77.09	68.66	25.6	100.0	28.19	33.69	100.0	50.04	50.03	48.47	41.06	38.01	52.13	39.51	38.01	38.12	100.0	23.84	16.01	75.39
48.39	30.97	43.94	48.08	65.6	48.13	34.98	50.5	31.65	43.06	49.19	56.74	57.47	37.63	38.93	39.46	30.19	42.34	29.84	32.5	56.74	42.78	47.18	51.58
44.27	41.67	25.8	31.03	46.07	29.84	38.57	30.16	32.24	52.94	30.21	33.14	41.31	21.04	43.88	30.46	54.2	22.27	30.25	31.03	33.83	33.79	39.51	28.03
46.95	34.83	53.85	11.61	64.94	46.95	20.22	84.1	61.35	23.14	67.12	61.35	69.92	23.38	51.62	56.95	33.73	42.63	60.48	50.02	73.17	22.94	55.91	39.05
26.11	14.26	23.41	42.57	36.74	37.07	18.69	51.0	27.13	20.03	35.55	24.49	23.58	25.03	24.12	27.35	23.56	6.17	16.69	29.11	36.73	30.14	37.52	43.7
14.83	24.77	12.14	11.6	22.29	28.98	30.7	25.92	12.66	4.45	66.52	9.56	19.94	10.17	5.38	14.23	12.66	8.97	17.64	7.52	40.49	15.49	12.66	18.43
56.37	18.17	27.57	27.57	27.57	38.54	18.0	76.25	23.91	70.98	38.54	13.04	27.57	5.14	9.85	70.98	23.08	26.92	27.57	11.95	27.57	29.12	18.44	33.6
17.08	17.47	33.98	35.02	36.85	36.61	17.71	38.93	24.2	28.93	43.26	30.91	30.38	20.76	26.68	35.4	31.11	24.11	33.07	22.42	41.12	30.73	15.04	28.53
6.47	3.02	9.76	15.68	4.47	26.22	3.67	31.76	6.75	9.14	20.9	6.99	3.35	7.42	6.84	9.44	4.36	7.25	4.18	5.44	12.26	7.09	7.2	12.02
21.74	21.89	28.99	19.3	34.18	28.83	6.67	31.17	20.69	19.1	33.53	13.63	19.1	31.24	9.63	14.61	19.3	30.71	20.02	19.83	29.64	20.61	18.85	20.71
19.11	18.36	11.84	27.5	12.29	34.39	17.06	21.2	17.42	8.31	34.39	17.78	16.72	11.4	17.03	12.49	12.06	7.77	19.34	17.44	36.94	7.5	16.72	34.39
17.41	20.88	53.06	40.16	57.66	50.69	7.31	67.09	8.29	20.95	67.09	17.86	34.69	18.51	15.73	38.42	40.16	5.17	40.16	40.28	85.79	4.58	27.57	17.56
34.85	33.71	31.32	48.98	47.51	42.51	43.31	53.31	17.1	16.05	53.31	49.76	32.68	11.48	8.99	40.86	49.73	30.6	45.0	51.31	49.1	19.84	9.87	46.57
4.8	7.44	16.21	10.53	33.88	31.27	16.19	32.48	15.31	13.84	21.76	29.22	20.81	11.84	17.92	12.21	17.66	23.03	11.12	7.87	39.09	14.89	7.45	38.72
0.96	1.02	2.37	1.1	1.43	1.12	1.16	1.12	1.19	2.42	1.16	1.31	1.22	1.48	1.26	2.82	1.08	1.14	1.14	1.46	1.24	1.92	2.41	1.19
7.39	15.68	16.46	34.1	13.03	35.25	6.31	16.7	12.66	10.17	33.04	11.42	7.13	17.58	11.76	33.85	16.96	8.92	30.95	10.99	14.29	9.13	23.41	15.54
3.45	13.84	11.45	6.88	10.99	20.34	10.86	34.16	21.43	4.63	21.83	11.37	3.59	3.27	9.88	25.83	21.0	3.62	11.6	15.51	25.41	9.94	7.9	31.92
11.6	11.77	14.16	3.83	12.65	14.16	11.93	14.15	12.14	11.61	9.15	14.0	13.26	17.59	13.99	14.0	14.29	5.98	14.86	25.02	9.4	10.09	13.83	14.15
29.81	21.34	31.95	31.0	33.95	15.19	18.55	29.72	16.67	11.21	27.63	29.39	31.05	24.79	14.81	21.54	23.97	23.77	18.26	14.87	6.04	23.15	27.85	24.32
2.07	2.44	13.79	2.57	1.9	1.82	2.52	2.44	2.22	1.79	1.63	1.53	2.66	2.57	1.89	2.27	2.27	2.27	2.57	2.55	1.82	2.39	2.52	1.89
8.95	21.41	22.71	24.36	22.88	22.71	8.69	23.86	19.28	26.34	22.06	23.67	21.57	13.48	9.02	20.66	22.5	23.78	20.98	23.39	29.28	18.67	22.86	30.68
18.9	19.62	4.89	19.55	33.66	33.66	20.06	28.01	33.66	27.64	33.66	33.66	39.24	27.53	23.45	33.66	33.66	34.93	33.66	21.59	33.66	14.72	26.49	33.66
28.43	20.16	48.59	39.67	30.75	54.12	15.94	48.59	58.57	51.74	48.59	35.59	19.43	42.09	23.42	25.96	25.96	33.81	25.96	48.59	39.67	45.02	25.96	24.62
19.33	14.3	20.34	47.92	40.52	40.52	6.0	19.3	33.23	28.38	47.92	32.79	16.71	10.93	14.79	25.82	24.7	12.99	24.65	9.86	47.92	11.15	24.71	32.79
1.27	1.18	1.19	1.1	0.91	1.2	0.95	0.95	1.27	1.21	1.08	0.98	1.21	1.05	1.26	0.83	1.33	1.24	1.02	1.19	1.0	1.05	1.1	1.08
20.79	30.71	28.95	23.18	37.69	28.82	20.9	24.34	25.9	16.38	31.08	18.76	21.84	33.18	10.11	24.03	22.76	31.88	18.39	34.12	35.23	23.12	29.91	24.34
9.22	9.23	35.32	32.61	20.97	34.84	34.66	37.46	25.96	27.04	34.73	10.89	28.89	38.77	21.78	43.43	31.73	26.33	23.81	35.91	43.76	27.51	27.29	27.62
15.82	11.75	14.47	16.49	13.7	25.9	16.01	31.4	23.64	16.85	32.03	23.94	4.98	5.49	11.65	15.07	5.79	12.25	23.78	1.26	32.03	6.0	5.71	29.13
15.15	9.44	13.49	6.39	10.85	10.89	7.93	13.53	7.46	17.93	10.7	7.98	8.94	3.02	8.71	20.13	7.44	7.32	7.66	5.3	11.58	8.81	11.4	10.64
4.13	4.08	5.75	5.05	5.05	8.78	17.98	13.43	8.78	13.43	5.75	5.05	13.34	12.37	4.58	5.05	5.02	5.05	5.02	7.93	5.75	5.05	13.34	13.34
10.9	34.12	26.06	44.91	57.85	36.5	15.25	50.76	44.41	27.19	60.37	46.69	25.02	30.39	55.99	24.77	17.78	27.36	15.58	28.37	43.28	20.3	28.55	32.24
7.78	44.84	30.76	44.84	49.76	34.85	37.14	49.23	29.6	32.52	44.84	31.45	44.84	53.81	23.28	22.37	31.45	8.61	28.95	32.84	59.55	42.55	29.27	60.72
16.62	25.35	29.94	30.49	24.62	31.73	22.83	25.82	24.12	28.69	25.82	23.34	31.03	36.83	19.15	29.16	26.53	4.8	26.53	28.12	25.82	24.61	25.83	31.77
17.82	28.23	28.09	21.39	21.92	14.35	12.8	23.79	20.72	16.03	39.0	33.21	21.59	22.75	18.92	20.91	35.91	21.91	17.93	38.97	28.13	22.27	15.48	32.06
32.89	20.26	43.86	24.93	50.42	56.17	35.5	40.01	35.78	25.36	62.56	44.6	40.2	18.73	16.89	54.5	51.25	34.48	23.38	47.31	52.42	49.74	14.91	53.56
29.27	25.71	22.1	35.39	34.05	35.31	23.85	36.47	26.69	17.27	36.46	40.01	20.8	23.85	15.48	37.52	26.98	30.14	35.69	27.07	33.78	26.07	30.22	31.12
